combination,score,svi_score,source,timestamp
"[8, 9, 24, 27, 38, 40]",45.26464800000001,65.0,clustering,2025-07-31T09:09:13.190701
"[5, 13, 21, 28, 32, 40]",45.177264,65.0,montecarlo,2025-07-31T09:09:13.190704
"[5, 12, 26, 29, 32, 39]",45.17700000000001,65.0,montecarlo,2025-07-31T09:09:13.190705
"[6, 12, 13, 25, 27, 30]",45.16195200000001,65.0,montecarlo,2025-07-31T09:09:13.190707
"[13, 20, 23, 24, 26, 38]",45.127720000000004,65.0,combined,2025-07-31T09:09:13.190708
"[3, 10, 12, 23, 33, 39]",45.12657600000001,65.0,combined,2025-07-31T09:09:13.190710
"[2, 8, 20, 24, 29, 33]",45.126488,65.0,combined,2025-07-31T09:09:13.190711
"[5, 13, 23, 24, 37, 40]",45.118832000000005,65.0,combined,2025-07-31T09:09:13.190712
"[10, 13, 21, 22, 24, 39]",45.111704,65.0,combined,2025-07-31T09:09:13.190713
"[8, 10, 13, 29, 33, 40]",44.234080000000006,63.7,consensus,2025-07-31T09:09:13.190715
"[3, 5, 7, 27, 34, 40]",44.05130400000001,63.15,clustering,2025-07-31T09:09:13.190716
"[9, 10, 20, 22, 27, 35]",43.360504,62.47,consensus,2025-07-31T09:09:13.190717
"[7, 16, 20, 22, 33, 37]",43.222116,65.0,clustering,2025-07-31T09:09:13.190719
"[7, 13, 16, 18, 32, 33]",43.221696,65.0,clustering,2025-07-31T09:09:13.190720
"[3, 10, 19, 20, 31, 39]",43.139292000000005,65.0,montecarlo,2025-07-31T09:09:13.190721
"[2, 15, 18, 19, 21, 39]",43.124676,65.0,montecarlo,2025-07-31T09:09:13.190723
"[5, 8, 17, 18, 22, 35]",43.075452,65.0,combined,2025-07-31T09:09:13.190724
"[1, 9, 17, 25, 34, 36]",43.061088,65.0,combined,2025-07-31T09:09:13.190725
"[6, 14, 15, 21, 26, 32]",43.048152,65.0,combined,2025-07-31T09:09:13.190727
"[7, 12, 17, 18, 23, 33]",43.014048,65.0,combined,2025-07-31T09:09:13.190728
"[15, 18, 20, 21, 25, 36]",42.701988,64.6,combined,2025-07-31T09:09:13.190729
"[1, 17, 19, 22, 24, 39]",42.547848,64.39,montecarlo,2025-07-31T09:09:13.190731
"[10, 19, 20, 22, 23, 35]",42.461748,63.84,clustering,2025-07-31T09:09:13.190732
"[5, 14, 18, 26, 29, 36]",42.420252,64.0,consensus,2025-07-31T09:09:13.190733
"[9, 12, 13, 28, 29, 35]",42.139504,60.5,transformer_deep,2025-07-31T09:09:13.190734
"[4, 14, 26, 27, 31, 32]",42.122431999999996,60.5,transformer_deep,2025-07-31T09:09:13.190736
"[1, 19, 22, 28, 30, 35]",42.02377200000001,63.2,clustering,2025-07-31T09:09:13.190737
"[4, 7, 23, 27, 28, 30]",41.971248,60.5,transformer_deep,2025-07-31T09:09:13.190740
"[1, 12, 17, 25, 37, 40]",41.952708,63.2,clustering,2025-07-31T09:09:13.190741
"[3, 7, 16, 24, 30, 39]",41.55479999999999,62.68,consensus,2025-07-31T09:09:13.190742
