combination,score,svi_score,source,timestamp
"[1, 15, 26, 28, 37, 38]",2.4658992,65.0,genetico,2025-08-01T18:47:51.455154
"[9, 16, 24, 27, 31, 37]",1.2335352,65.0,apriori,2025-08-01T18:47:51.455157
"[9, 12, 16, 22, 29, 33]",1.2323736,65.0,genetico,2025-08-01T18:47:51.455159
"[6, 14, 18, 23, 30, 35]",0.8229120000000001,65.0,clustering,2025-08-01T18:47:51.455160
"[5, 11, 24, 28, 35, 39]",0.8223392,65.0,apriori,2025-08-01T18:47:51.455161
"[1, 11, 14, 23, 24, 25]",0.8188976,65.0,apriori,2025-08-01T18:47:51.455163
"[3, 11, 14, 25, 30, 34]",0.8007856000000001,63.2,clustering,2025-08-01T18:47:51.455164
"[10, 11, 20, 25, 37, 38]",0.7678976000000001,60.68,montecarlo,2025-08-01T18:47:51.455166
"[6, 16, 25, 28, 30, 36]",0.7669072,60.68,montecarlo,2025-08-01T18:47:51.455167
"[6, 12, 18, 24, 29, 35]",0.7663007999999999,60.5,lstm_v2,2025-08-01T18:47:51.455169
"[7, 10, 16, 23, 27, 36]",0.7661743999999999,60.5,transformer_deep,2025-08-01T18:47:51.455170
"[6, 12, 18, 24, 30, 35]",0.7659616,60.5,lstm_v2,2025-08-01T18:47:51.455171
"[3, 7, 16, 38, 39, 40]",0.4113528,65.0,apriori,2025-08-01T18:47:51.455173
"[10, 15, 16, 20, 25, 34]",0.411292,65.0,clustering,2025-08-01T18:47:51.455174
"[5, 9, 15, 24, 26, 31]",0.4111712,65.0,apriori,2025-08-01T18:47:51.455175
"[5, 10, 14, 21, 26, 32]",0.411016,65.0,apriori,2025-08-01T18:47:51.455178
"[7, 16, 21, 28, 36, 39]",0.4109832,65.0,genetico,2025-08-01T18:47:51.455179
"[4, 5, 6, 14, 27, 34]",0.4107384,65.0,clustering,2025-08-01T18:47:51.455180
"[9, 15, 18, 26, 32, 38]",0.4106304,65.0,genetico,2025-08-01T18:47:51.455182
"[2, 8, 24, 32, 34, 40]",0.40357599999999993,64.07,apriori,2025-08-01T18:47:51.455183
"[3, 10, 15, 16, 30, 35]",0.4003288,63.29,apriori,2025-08-01T18:47:51.455189
"[3, 11, 21, 22, 27, 34]",0.38374400000000003,60.68,montecarlo,2025-08-01T18:47:51.455190
"[6, 9, 11, 24, 27, 32]",0.38360320000000003,60.68,montecarlo,2025-08-01T18:47:51.455191
"[12, 16, 26, 27, 28, 40]",0.3834608,60.68,montecarlo,2025-08-01T18:47:51.455193
"[1, 11, 28, 29, 36, 38]",0.38328559999999995,60.5,transformer_deep,2025-08-01T18:47:51.455194
"[3, 7, 12, 17, 28, 38]",0.3832416,60.5,transformer_deep,2025-08-01T18:47:51.455195
"[2, 13, 15, 20, 26, 39]",0.383088,60.5,transformer_deep,2025-08-01T18:47:51.455197
"[3, 12, 17, 29, 30, 39]",0.3830855999999999,60.4,clustering,2025-08-01T18:47:51.455199
"[4, 6, 17, 28, 32, 33]",0.38293439999999995,60.5,transformer_deep,2025-08-01T18:47:51.455200
"[6, 10, 16, 20, 24, 40]",0.38282879999999997,60.68,montecarlo,2025-08-01T18:47:51.455202
