epoch,train_loss,val_loss
1,0.08116672605276108,0.09155955910682678
2,0.07243428960442543,0.09106437116861343
3,0.06312673561275005,0.08455447852611542
4,0.0538997969776392,0.07760682702064514
5,0.048908876776695254,0.07360443472862244
6,0.0463227216899395,0.07012811303138733
7,0.042723171450197696,0.06340491771697998
8,0.03796332981437445,0.05851847305893898
