combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 4, 15, 20, 26, 39]",6.8989440489229645,0.6041666666666667,genetico,106,4,37,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",1,0.8935377875136912,1.05,0.0,1.0
"[3, 17, 20, 22, 26, 39]",6.863276174215577,0.6965686274509805,genetico,127,3,36,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8825483753194596,1.05,0.0,1.0
"[2, 7, 11, 15, 19, 30]",5.175747053059297,0.5240832156862746,montecarlo,84,2,28,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",4,0.9057320189850311,0.9,0.0,1.0
"[5, 22, 24, 25, 32, 33]",6.331056349066856,0.48060282352941175,montecarlo,141,3,28,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",1,0.8944140197152245,1.1,0.0,1.0
"[2, 10, 16, 22, 27, 33]",5.801387985095462,0.5757352941176471,transformer_fallback,110,4,31,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.9050018254837532,1.05,0.0,1.0
"[17, 20, 27, 31, 35, 40]",5.105729178102785,0.6798980392156863,transformer_fallback,170,2,23,0,"{np.int64(1): 2, np.int64(2): 1, np.int64(3): 3}",2,0.9210660825118656,0.9,0.0,1.0
"[8, 16, 19, 23, 28, 32]",7.69006559177888,0.5346764705882353,clustering,126,4,24,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8967871485943775,1.05,0.0,1.0
"[5, 22, 24, 25, 34, 39]",7.462659480703563,0.5228627450980392,clustering,149,3,34,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",1,0.8829499817451625,1.1,0.0,1.0
"[5, 11, 18, 24, 30, 39]",5.969353939823464,0.5965686274509805,lstm,127,3,34,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8926250456370938,1.05,0.0,1.0
"[6, 12, 18, 24, 29, 39]",5.779710633979769,0.5311274509803923,lstm,128,4,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,0.8842643300474626,1.05,0.0,1.0
"[6, 12, 18, 24, 29, 39]",7.184803733651182,0.5311274509803923,lstm_v2,128,4,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,0.8842643300474626,1.05,0.0,1.0
"[3, 7, 15, 24, 30, 39]",6.5183273743444365,0.4990832156862745,montecarlo,118,2,36,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8907630522088353,1.05,0.0,1.0
"[6, 10, 16, 20, 24, 40]",5.353431437656509,0.3966322352941176,montecarlo,116,6,34,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",0,0.8964585615188024,0.95,0.0,1.0
