combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 13, 16, 19, 30, 36]",5.929015151515151,0.5,combined,115,3,35,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.8642045454545455,1.05,0.0,1.0
"[4, 15, 25, 29, 31, 33]",5.928636363636364,0.5,combined,137,1,29,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",2,0.8632575757575758,0.95,0.0,1.0
"[13, 14, 23, 28, 31, 32]",5.109090909090909,0.5,combined,141,3,19,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",3,0.8977272727272727,1.025,0.0,1.0
"[5, 6, 7, 25, 29, 31]",5.587575757575758,0.5,combined,103,1,26,0,"{np.int64(0): 3, np.int64(2): 2, np.int64(3): 1}",4,0.843939393939394,1.0,0.0,1.0
"[5, 14, 15, 20, 22, 29]",5.91969696969697,0.5,combined,105,3,24,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,0.8409090909090909,1.05,0.0,1.0
"[2, 4, 17, 22, 28, 40]",5.17969696969697,0.5,combined,113,5,38,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.865909090909091,0.95,0.0,1.0
"[2, 7, 15, 26, 35, 37]",6.095,0.5,combined,122,2,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,0.8625,1.05,0.0,1.0
"[6, 7, 11, 21, 22, 40]",5.917424242424242,0.5,combined,107,3,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8352272727272727,1.1,0.0,1.0
"[4, 21, 24, 30, 38, 40]",4.953636363636364,0.5,combined,157,5,36,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",0,0.8840909090909091,0.85,0.0,1.0
"[5, 7, 9, 34, 35, 39]",4.92969696969697,0.5,combined,129,1,34,0,"{np.int64(0): 3, np.int64(3): 3}",2,0.865909090909091,0.9,0.0,1.0
"[6, 15, 16, 29, 30, 39]",5.752575757575758,0.5,combined,135,3,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,0.8397727272727273,1.05,0.0,1.0
"[7, 12, 17, 20, 22, 34]",5.921515151515151,0.5,combined,112,4,27,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.8454545454545455,1.05,0.0,1.0
"[3, 11, 20, 26, 32, 34]",5.932424242424242,0.5,combined,126,4,31,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8727272727272728,1.1,0.0,1.0
"[14, 19, 22, 26, 33, 34]",4.755757575757576,0.5,combined,148,4,20,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8477272727272728,1.05,0.0,1.0
"[6, 16, 19, 34, 37, 40]",5.267424242424243,0.5,combined,152,4,34,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(3): 3}",2,0.8352272727272727,0.9,0.0,1.0
"[1, 11, 16, 30, 36, 37]",6.176742424242424,0.5,combined,131,3,36,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8585227272727273,1.05,0.0,1.0
