combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",3.3901402441546806,0.40117647058823536,lstm_v2,109,5,38,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",1,0.808080808080808,[],0.0,0.5787467442905244
"[9, 15, 16, 20, 21, 40]",4.018813724320956,0.5425490196078432,lstm_v2,121,3,31,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",0,0.8124579124579125,[],0.0,0.5787467442905244
"[6, 7, 20, 21, 37, 40]",4.395217184101283,0.4881372549019608,lstm_v2,131,3,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.8125252525252524,[],0.0,0.5787467442905244
"[3, 20, 21, 22, 31, 40]",4.255938266800441,0.49549019607843137,lstm_v2,137,3,37,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",2,0.8268013468013469,[],0.0,0.5787467442905244
"[2, 6, 14, 20, 21, 40]",3.3864667669735256,0.39382352941176474,lstm_v2,103,5,38,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",1,0.7997979797979797,[],0.0,0.5787467442905244
"[2, 15, 20, 21, 35, 40]",3.41611679142961,0.563921568627451,lstm_v2,133,3,38,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",1,0.8002020202020202,[],0.0,0.5787467442905244
"[13, 20, 21, 37, 38, 40]",3.761994713259518,0.5680392156862745,lstm_v2,169,3,27,0,"{np.int64(1): 2, np.int64(2): 1, np.int64(3): 3}",2,0.8263299663299664,[],0.0,0.5787467442905244
"[15, 20, 21, 29, 31, 40]",3.6058782948042123,0.5254411764705883,lstm_v2,156,2,25,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",2,0.8123905723905724,[],0.0,0.5787467442905244
"[1, 18, 19, 20, 21, 40]",3.4036770114563324,0.5000980392156863,lstm_v2,119,3,39,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.7955074555074555,[],0.0,0.5787467442905244
"[11, 19, 20, 21, 31, 40]",4.373267878542974,0.5016176470588235,lstm_v2,142,2,29,0,"{np.int64(1): 3, np.int64(2): 1, np.int64(3): 2}",3,0.8119191919191919,[],0.0,0.5787467442905244
