combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[1, 4, 19, 20, 22, 40]",3.006891177687039,0.5,default,106,4,39,2,"{0: 2, 1: 2, 2: 1, 3: 1}",1,1.0,0.83,0.0,0.0,0.5934653640171786
"[3, 7, 13, 16, 20, 40]",3.1156931610901886,0.5,default,99,3,37,2,"{0: 2, 1: 3, 3: 1}",3,1.0,0.83,0.0,0.0,0.5934653640171786
"[6, 16, 19, 30, 35, 40]",3.4899719839970222,0.5,default,146,4,34,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,1.0,0.83,0.0,0.064,0.5934653640171786
"[17, 20, 24, 31, 37, 40]",3.321032177040132,0.5,default,169,3,23,1,"{1: 2, 2: 1, 3: 3}",3,1.0,0.73,0.0,0.096,0.5934653640171786
"[26, 27, 28, 30, 39, 40]",1.4433077652897783,0.5,default,190,4,14,2,"{2: 4, 3: 2}",0,1.0,0.69,0.0,0.032,0.5934653640171786
"[9, 10, 13, 35, 39, 40]",3.1042194973858566,0.5,default,146,2,31,3,"{0: 2, 1: 1, 3: 3}",1,1.0,0.83,0.0,0.064,0.5934653640171786
"[5, 8, 9, 11, 19, 20]",1.9287624330558306,0.5,default,72,2,15,0,"{0: 3, 1: 3}",3,1.0,0.69,0.0,0.0,0.5934653640171786
"[3, 7, 18, 19, 26, 27]",3.649811988705649,0.5,default,100,2,24,1,"{0: 2, 1: 2, 2: 2}",3,1.0,0.87,0.0,0.0,0.5934653640171786
"[1, 4, 8, 17, 21, 22]",2.472772350071578,0.5,default,73,3,21,1,"{0: 3, 1: 1, 2: 2}",1,1.0,0.77,0.0,0.0,0.5934653640171786
"[1, 2, 3, 13, 21, 27]",2.729940674479022,0.5,default,67,1,26,3,"{0: 3, 1: 1, 2: 2}",3,1.0,0.73,0.0,0.0,0.5934653640171786
"[1, 7, 10, 14, 21, 22]",2.343396900715833,0.5,default,75,3,21,2,"{0: 3, 1: 1, 2: 2}",1,1.0,0.73,0.0,0.032,0.5934653640171786
"[2, 5, 17, 20, 29, 31]",3.520436539349904,0.5,default,104,2,29,0,"{0: 2, 1: 2, 2: 1, 3: 1}",5,1.0,0.87,0.0,0.032,0.5934653640171786
"[4, 5, 13, 21, 26, 31]",3.817169221358493,0.5,default,100,2,27,1,"{0: 2, 1: 1, 2: 2, 3: 1}",3,1.0,0.87,0.0,0.032,0.5934653640171786
