combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.6245720316281473,0.5,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8503987240829346,0.87,0.0,0.032,0.5708429048325451
"[5, 6, 29, 32, 35, 37]",3.884355627265976,0.5,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.8331738437001595,0.87,0.0,0.128,0.5708429048325451
"[1, 18, 22, 28, 29, 30]",3.249978908604349,0.5,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.8590111642743221,0.87,0.0,0.032,0.5708429048325451
"[1, 5, 18, 21, 25, 29]",3.28577176021613,0.5,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8393939393939395,0.87,0.0,0.0,0.5708429048325451
"[4, 9, 13, 20, 26, 28]",3.603741272995661,0.5,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.8401913875598086,0.87,0.0,0.0,0.5708429048325451
"[3, 5, 18, 21, 25, 30]",3.875983264661765,0.5,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.8665071770334929,0.87,0.0,0.032,0.5708429048325451
"[8, 16, 20, 23, 26, 33]",3.6269755807011266,0.5,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8599681020733653,0.87,0.0,0.032,0.5708429048325451
"[5, 13, 21, 22, 31, 32]",3.8463795519129054,0.5,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8274322169059011,0.87,0.0,0.064,0.5708429048325451
"[7, 22, 23, 27, 29, 37]",2.575783393633701,0.5,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.8414673046251994,0.87,0.0,0.032,0.5708429048325451
"[4, 8, 13, 18, 26, 37]",3.7212948522399496,0.5,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8188197767145136,0.87,0.0,0.032,0.5708429048325451
"[2, 6, 16, 24, 25, 26]",3.057434598283112,0.5,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.8424242424242424,0.87,0.0,0.032,0.5708429048325451
"[4, 9, 13, 22, 23, 29]",3.8104865524230838,0.5,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.8299840510366826,0.87,0.0,0.0,0.5708429048325451
"[2, 6, 26, 27, 35, 37]",3.760192288070995,0.5,montecarlo,133,3,35,1,"{0: 2, 2: 2, 3: 2}",2,0.8282296650717703,0.87,0.0,0.096,0.5708429048325451
"[2, 8, 16, 21, 26, 27]",3.5986938199424054,0.5,montecarlo,100,4,25,2,"{0: 2, 1: 1, 2: 3}",1,0.8200956937799043,0.87,0.0,0.0,0.5708429048325451
"[2, 6, 20, 27, 34, 37]",3.7669222254753363,0.5,montecarlo,126,4,35,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8550239234449761,0.87,0.0,0.096,0.5708429048325451
"[4, 5, 13, 16, 17, 32]",3.4056888293821808,0.5,montecarlo,87,3,28,1,"{0: 2, 1: 3, 3: 1}",3,0.8274322169059011,0.87,0.0,0.032,0.5708429048325451
"[7, 8, 17, 22, 32, 37]",3.8519077147807574,0.5,montecarlo,123,3,30,2,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8494417862838916,0.87,0.0,0.064,0.5708429048325451
