timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-19 14:16:56.484704,25,25,0,3.2362800000000003,0.5,3.89,1.535,Counter({'default': 25}),moderado,0.68,0.5793607604792965
