combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.6191186458425664,0.5,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8286868686868687,0.87,0.0,0.032,0.5708429048325451
"[5, 6, 29, 32, 35, 37]",3.8832286298117564,0.5,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.8286868686868687,0.87,0.0,0.128,0.5708429048325451
"[1, 18, 22, 28, 29, 30]",3.2420578791038426,0.5,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.8274747474747475,0.87,0.0,0.032,0.5708429048325451
"[1, 5, 18, 21, 25, 29]",3.278059038301948,0.5,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8086868686868687,0.87,0.0,0.0,0.5708429048325451
"[4, 9, 13, 20, 26, 28]",3.599430908324786,0.5,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.823030303030303,0.87,0.0,0.0,0.5708429048325451
"[3, 5, 18, 21, 25, 30]",3.870086557602723,0.5,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.843030303030303,0.87,0.0,0.032,0.5708429048325451
"[8, 16, 20, 23, 26, 33]",3.62774471640448,0.5,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.863030303030303,0.87,0.0,0.032,0.5708429048325451
"[5, 13, 21, 22, 31, 32]",3.845273919339335,0.5,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.823030303030303,0.87,0.0,0.064,0.5708429048325451
"[7, 22, 23, 27, 29, 37]",2.5756178158086738,0.5,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.8408080808080808,0.87,0.0,0.032,0.5708429048325451
"[4, 8, 13, 18, 26, 37]",3.7207286829027586,0.5,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8165656565656566,0.87,0.0,0.032,0.5708429048325451
"[2, 6, 16, 24, 25, 26]",3.0573331151000307,0.5,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.842020202020202,0.87,0.0,0.032,0.5708429048325451
"[4, 9, 13, 22, 23, 29]",3.8039702638252293,0.5,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.804040404040404,0.87,0.0,0.0,0.5708429048325451
"[2, 6, 26, 27, 35, 37]",3.764163485261573,0.5,montecarlo,133,3,35,1,"{0: 2, 2: 2, 3: 2}",2,0.844040404040404,0.87,0.0,0.096,0.5708429048325451
