combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[4, 10, 21, 24, 28, 37]",3.4087884089006057,0.5,transformer_fallback,124,4,33,0,"{0: 2, 2: 3, 3: 1}",1,0.8125252525252525,1.1,0.0,0.593692147229648
"[6, 14, 15, 24, 28, 38]",3.316268384178797,0.5,transformer_fallback,125,5,32,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.8395959595959597,0.95,0.0,0.593692147229648
"[1, 2, 21, 30, 33, 35]",3.563160360961066,0.5,transformer_fallback,122,2,34,0,"{0: 2, 2: 2, 3: 2}",1,0.8375757575757576,1.1,0.0,0.593692147229648
"[2, 8, 9, 13, 21, 26]",2.9776359784236077,0.5,transformer_fallback,79,3,24,0,"{0: 3, 1: 1, 2: 2}",2,0.8303030303030303,0.9500000000000001,0.0,0.593692147229648
"[1, 6, 8, 16, 37, 38]",3.5602818535805585,0.5,transformer_fallback,106,4,37,0,"{0: 3, 1: 1, 3: 2}",1,0.8254545454545454,1.05,0.0,0.593692147229648
"[9, 20, 31, 35, 37, 39]",2.776176443130347,0.5,transformer_fallback,171,1,30,0,"{0: 1, 1: 1, 3: 4}",2,0.8569696969696969,0.85,0.0,0.593692147229648
"[3, 8, 16, 21, 23, 28]",2.973797968582931,0.5,transformer_fallback,99,3,25,0,"{0: 2, 1: 1, 2: 3}",2,0.8141414141414142,0.9,0.0,0.593692147229648
"[4, 7, 21, 34, 35, 37]",3.5098480055179184,0.5,transformer_fallback,138,2,33,0,"{0: 2, 2: 1, 3: 3}",2,0.8214141414141414,1.1,0.0,0.593692147229648
"[3, 4, 8, 19, 21, 33]",3.1250995127708503,0.5,transformer_fallback,88,2,30,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.8262626262626263,0.9,0.0,0.593692147229648
"[9, 14, 20, 26, 30, 38]",3.316268384178797,0.5,transformer_fallback,137,5,29,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.8395959595959596,1.0,0.0,0.593692147229648
"[5, 14, 22, 25, 32, 34]",3.42884201031814,0.5,transformer_fallback,132,4,29,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.896969696969697,1.1,0.0,0.593692147229648
"[6, 9, 14, 23, 26, 29]",3.511287259208172,0.5,transformer_fallback,107,3,23,0,"{0: 2, 1: 1, 2: 3}",2,0.8274747474747475,1.1,0.0,0.593692147229648
"[14, 16, 26, 33, 37, 39]",3.0259589210738755,0.5,transformer_fallback,165,3,25,0,"{1: 2, 2: 1, 3: 3}",1,0.8254545454545454,0.9,0.0,0.593692147229648
"[1, 4, 16, 22, 23, 35]",3.56459961465132,0.5,transformer_fallback,101,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8436363636363636,1.05,0.0,0.593692147229648
"[6, 19, 21, 24, 28, 29]",3.154400319148265,0.5,transformer_fallback,127,3,23,0,"{0: 1, 1: 1, 2: 4}",2,0.8246464646464646,1.05,0.0,0.593692147229648
