combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 22, 23, 40]",4.522651744621328,0.6051447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8784151034151034,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 20, 21, 23, 40]",4.397148674464137,0.602904705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8734758297258297,0.83,0.0,0.0,0.5934653640171786
"[8, 11, 14, 20, 22, 40]",4.290618431674469,0.5498427450980393,lstm_v2,115,5,32,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8989688552188553,0.83,0.0,0.032,0.5934653640171786
"[14, 16, 20, 22, 23, 40]",4.279991052635296,0.5338525490196079,lstm_v2,135,5,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8727483164983165,0.83,0.0,0.032,0.5934653640171786
"[9, 15, 16, 21, 23, 40]",4.264625009296449,0.5533254901960785,lstm_v2,124,2,31,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8732804232804233,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 20, 24, 40]",3.990721443357807,0.6952992156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8843644781144782,0.83,0.0,0.032,0.5934653640171786
"[16, 18, 19, 20, 24, 40]",3.8338897512522285,0.522856862745098,lstm_v2,137,5,24,1,"{1: 4, 2: 1, 3: 1}",1,0.8759680134680135,0.83,0.0,0.032,0.5934653640171786
"[2, 12, 15, 20, 22, 40]",3.5249268778969647,0.5324207843137254,lstm_v2,111,5,38,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.893013468013468,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 21, 23, 40]",4.516255903812838,0.5771725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8736441798941799,0.75,0.0,0.0,0.5934653640171786
"[15, 16, 20, 21, 23, 40]",4.273344551706569,0.6263858823529411,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.858829365079365,0.83,0.0,0.0,0.5934653640171786
