epoch,train_loss,val_loss
1,0.08602606728672982,0.08962438255548477
2,0.07697672002017499,0.08890806138515472
3,0.06720801785588265,0.08494448661804199
4,0.05676231354475021,0.07757708430290222
5,0.04968894548714161,0.07214527577161789
6,0.0461045154184103,0.06897885352373123
7,0.043519317284226415,0.0650692731142044
8,0.040515769198536875,0.06045108288526535
