combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[1, 9, 15, 20, 26, 40]",2.7596139426798807,0.5,default,111,3,39,2,"{0: 2, 1: 2, 2: 1, 3: 1}",0,1.0,0.83,0.0,0.0,0.5934653640171786
"[5, 15, 16, 19, 21, 40]",3.5509010947027857,0.5,default,116,2,35,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,1.0,0.83,0.0,0.0,0.5934653640171786
"[7, 12, 17, 21, 26, 40]",3.5509010947027857,0.5,default,123,3,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,1.0,0.83,0.0,0.0,0.5934653640171786
"[3, 12, 15, 16, 31, 40]",3.5698919863513354,0.5,default,117,3,37,2,"{0: 1, 1: 3, 3: 2}",2,1.0,0.83,0.0,0.032,0.5934653640171786
"[9, 15, 23, 24, 32, 40]",3.4899719839970222,0.5,default,143,3,31,1,"{0: 1, 1: 1, 2: 2, 3: 2}",1,1.0,0.83,0.0,0.064,0.5934653640171786
"[8, 9, 12, 23, 34, 40]",3.4709810923484725,0.5,default,126,4,32,2,"{0: 2, 1: 1, 2: 1, 3: 2}",1,1.0,0.83,0.0,0.032,0.5934653640171786
"[8, 16, 21, 25, 35, 40]",3.372070198345609,0.5,default,145,3,32,1,"{0: 1, 1: 1, 2: 2, 3: 2}",0,1.0,0.83,0.0,0.032,0.5934653640171786
"[2, 11, 25, 26, 35, 40]",2.9764266223341567,0.5,default,139,3,38,1,"{0: 1, 1: 1, 2: 2, 3: 2}",2,1.0,0.83,0.0,0.032,0.5934653640171786
"[13, 19, 26, 33, 36, 40]",3.2031303913887195,0.5,default,167,3,27,2,"{1: 2, 2: 1, 3: 3}",2,1.0,0.73,0.0,0.064,0.5934653640171786
"[1, 3, 8, 15, 20, 22]",2.472772350071578,0.5,default,69,3,21,1,"{0: 3, 1: 2, 2: 1}",1,1.0,0.77,0.0,0.0,0.5934653640171786
"[1, 5, 17, 21, 22, 27]",3.1651486080916196,0.5,default,93,1,26,2,"{0: 2, 1: 1, 2: 3}",2,1.0,0.87,0.0,0.0,0.5934653640171786
"[7, 8, 9, 12, 15, 22]",2.324406009067283,0.5,default,73,3,15,1,"{0: 3, 1: 2, 2: 1}",1,1.0,0.69,0.0,0.0,0.5934653640171786
"[2, 5, 15, 16, 25, 28]",3.1651486080916196,0.5,default,91,3,26,0,"{0: 2, 1: 2, 2: 2}",2,1.0,0.87,0.0,0.0,0.5934653640171786
"[1, 4, 12, 17, 19, 27]",2.631029780476159,0.5,default,80,2,26,3,"{0: 2, 1: 3, 2: 1}",2,1.0,0.83,0.0,0.0,0.5934653640171786
"[1, 9, 13, 15, 18, 25]",2.9178713730844623,0.5,default,81,1,24,2,"{0: 2, 1: 3, 2: 1}",1,1.0,0.87,0.0,0.0,0.5934653640171786
"[4, 16, 21, 26, 27, 30]",2.9970000882867525,0.5,default,124,4,26,1,"{0: 1, 1: 1, 2: 4}",0,1.0,0.87,0.0,0.0,0.5934653640171786
"[7, 18, 21, 24, 26, 27]",2.5214365099209863,0.5,default,123,3,20,1,"{0: 1, 1: 1, 2: 4}",1,1.0,0.87,0.0,0.032,0.5934653640171786
"[3, 10, 15, 17, 30, 34]",3.5698919863513354,0.5,default,109,3,31,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,0.83,0.0,0.032,0.5934653640171786
"[1, 3, 12, 15, 25, 31]",3.1841394997401693,0.5,default,87,1,30,2,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,0.83,0.0,0.032,0.5934653640171786
"[4, 7, 15, 22, 28, 37]",3.5698919863513354,0.5,default,113,3,33,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,1.0,0.87,0.0,0.032,0.5934653640171786
"[5, 20, 27, 29, 30, 33]",3.5698919863513354,0.5,default,144,2,28,1,"{0: 1, 1: 1, 2: 3, 3: 1}",2,1.0,0.87,0.0,0.032,0.5934653640171786
"[8, 13, 15, 25, 27, 32]",3.4709810923484725,0.5,default,120,2,24,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,1.0,0.87,0.0,0.032,0.5934653640171786
"[15, 20, 22, 25, 30, 35]",2.7786048343284304,0.5,default,147,3,20,0,"{1: 2, 2: 3, 3: 1}",0,1.0,0.87,0.0,0.032,0.5934653640171786
"[3, 6, 11, 14, 17, 27]",3.153674944387288,0.5,default,78,2,24,1,"{0: 2, 1: 3, 2: 1}",3,1.0,0.73,0.0,0.064,0.5934653640171786
"[3, 7, 26, 28, 32, 33]",3.588882877999885,0.5,default,129,3,30,0,"{0: 2, 2: 2, 3: 2}",2,1.0,0.87,0.0,0.064,0.5934653640171786
