combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[3, 15, 16, 17, 20, 40]",3.1948218762924787,0.5,default,111,3,37,1,"{0: 1, 1: 4, 3: 1}",2,1.0,0.83,0.0,0.0,0.5934653640171786
"[2, 5, 18, 19, 20, 40]",3.204712965692765,0.5,default,104,4,38,1,"{0: 2, 1: 3, 3: 1}",3,1.0,0.83,0.0,0.0,0.5934653640171786
"[3, 5, 14, 19, 24, 40]",3.836160113007043,0.5,default,105,3,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,1.0,0.83,0.0,0.064,0.5934653640171786
"[7, 12, 16, 21, 32, 40]",3.4709810923484725,0.5,default,128,4,33,2,"{0: 1, 1: 2, 2: 1, 3: 2}",1,1.0,0.83,0.0,0.032,0.5934653640171786
"[5, 6, 7, 12, 21, 40]",3.035773158735875,0.5,default,91,3,35,2,"{0: 3, 1: 1, 2: 1, 3: 1}",2,1.0,0.7899999999999999,0.0,0.032,0.5934653640171786
"[3, 14, 19, 23, 34, 40]",3.6877937720027485,0.5,default,133,3,37,1,"{0: 1, 1: 2, 2: 1, 3: 2}",3,1.0,0.83,0.0,0.064,0.5934653640171786
"[4, 22, 23, 28, 32, 40]",3.4709810923484725,0.5,default,149,5,36,1,"{0: 1, 2: 3, 3: 2}",1,1.0,0.83,0.0,0.032,0.5934653640171786
"[4, 14, 17, 31, 32, 40]",3.607873769648435,0.5,default,138,4,36,1,"{0: 1, 1: 2, 3: 3}",2,1.0,0.83,0.0,0.096,0.5934653640171786
"[2, 5, 20, 21, 22, 32]",3.7182583273556298,0.5,default,102,4,30,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,1.0,0.87,0.0,0.032,0.5934653640171786
"[5, 8, 11, 13, 20, 21]",2.52222779707301,0.5,default,78,2,16,1,"{0: 2, 1: 3, 2: 1}",3,1.0,0.73,0.0,0.0,0.5934653640171786
"[2, 5, 19, 20, 25, 28]",3.264059502094483,0.5,default,99,3,26,0,"{0: 2, 1: 2, 2: 2}",3,1.0,0.87,0.0,0.0,0.5934653640171786
"[1, 5, 13, 16, 21, 25]",3.1651486080916196,0.5,default,81,1,24,2,"{0: 2, 1: 2, 2: 2}",2,1.0,0.87,0.0,0.0,0.5934653640171786
"[2, 11, 19, 20, 25, 31]",3.372070198345609,0.5,default,108,2,29,0,"{0: 1, 1: 3, 2: 1, 3: 1}",4,1.0,0.83,0.0,0.032,0.5934653640171786
"[4, 12, 17, 19, 26, 28]",3.5509010947027857,0.5,default,106,4,24,1,"{0: 1, 1: 3, 2: 2}",2,1.0,0.83,0.0,0.0,0.5934653640171786
"[3, 7, 15, 25, 29, 32]",3.6688028803541988,0.5,default,111,1,29,0,"{0: 2, 1: 1, 2: 2, 3: 1}",3,1.0,0.87,0.0,0.032,0.5934653640171786
"[2, 5, 7, 10, 18, 34]",2.926971175332725,0.5,default,76,4,32,1,"{0: 4, 1: 1, 3: 1}",3,1.0,0.69,0.0,0.032,0.5934653640171786
"[1, 11, 12, 13, 17, 27]",2.2254951150644198,0.5,default,81,1,26,4,"{0: 1, 1: 4, 2: 1}",3,1.0,0.83,0.0,0.0,0.5934653640171786
"[1, 5, 12, 20, 28, 37]",3.7182583273556298,0.5,default,103,3,36,2,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,0.83,0.0,0.032,0.5934653640171786
"[5, 8, 10, 11, 12, 30]",3.016782267087325,0.5,default,76,4,25,2,"{0: 3, 1: 2, 2: 1}",2,1.0,0.69,0.0,0.0,0.5934653640171786
"[5, 12, 22, 24, 28, 29]",3.2138127679410284,0.5,default,120,4,24,1,"{0: 1, 1: 1, 2: 4}",2,1.0,0.83,0.0,0.032,0.5934653640171786
