epoch,train_loss,val_loss
1,0.08402502372860908,0.09064698964357376
2,0.07637092225253582,0.09416589140892029
3,0.06853873334825039,0.08889855444431305
4,0.05804566919803619,0.08189422637224197
5,0.05125612355768681,0.0757986381649971
6,0.048067952170968056,0.07315430045127869
7,0.04644034493714571,0.070799320936203
8,0.04478502497076988,0.06835220009088516
