combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 13, 16, 19, 30, 36]",5.936190476190476,0.5,combined,115,3,35,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8821428571428571,1.05,0.0,1.0
"[4, 15, 25, 29, 31, 33]",5.94012987012987,0.5,combined,137,1,29,0,"{0: 1, 1: 1, 2: 2, 3: 2}",2,0.891991341991342,0.95,0.0,1.0
"[13, 14, 23, 28, 31, 32]",5.1112987012987015,0.5,combined,141,3,19,0,"{1: 2, 2: 2, 3: 2}",3,0.9032467532467533,1.025,0.0,1.0
"[5, 6, 7, 25, 29, 31]",5.597359307359308,0.5,combined,103,1,26,0,"{0: 3, 2: 2, 3: 1}",4,0.8683982683982684,1.0,0.0,1.0
"[5, 14, 15, 20, 22, 29]",5.933203463203463,0.5,combined,105,3,24,0,"{0: 1, 1: 3, 2: 2}",2,0.8746753246753247,1.05,0.0,1.0
"[2, 4, 17, 22, 28, 40]",5.187619047619047,0.5,combined,113,5,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8857142857142857,0.95,0.0,1.0
"[2, 7, 15, 26, 35, 37]",6.102467532467532,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8811688311688312,1.05,0.0,1.0
"[6, 7, 11, 21, 22, 40]",5.923333333333333,0.5,combined,107,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.85,1.1,0.0,1.0
"[4, 21, 24, 30, 38, 40]",4.958441558441559,0.5,combined,157,5,36,0,"{0: 1, 2: 3, 3: 2}",0,0.8961038961038961,0.85,0.0,1.0
"[5, 7, 9, 34, 35, 39]",4.9372727272727275,0.5,combined,129,1,34,0,"{0: 3, 3: 3}",2,0.8848484848484849,0.9,0.0,1.0
"[6, 15, 16, 29, 30, 39]",5.761861471861472,0.5,combined,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.862987012987013,1.05,0.0,1.0
"[7, 12, 17, 20, 22, 34]",5.927922077922077,0.5,combined,112,4,27,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8614718614718615,1.05,0.0,1.0
"[3, 11, 20, 26, 32, 34]",5.942034632034632,0.5,combined,126,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8967532467532467,1.1,0.0,1.0
"[14, 19, 22, 26, 33, 34]",4.764891774891775,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8705627705627705,1.05,0.0,1.0
"[6, 16, 19, 34, 37, 40]",5.267012987012987,0.5,combined,152,4,34,0,"{0: 1, 1: 2, 3: 3}",2,0.8341991341991342,0.9,0.0,1.0
"[1, 11, 16, 30, 36, 37]",6.179264069264069,0.5,combined,131,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8648268398268398,1.05,0.0,1.0
"[7, 11, 18, 29, 30, 37]",5.596926406926407,0.5,combined,132,2,30,0,"{0: 1, 1: 2, 2: 2, 3: 1}",4,0.8673160173160173,1.05,0.0,1.0
"[9, 14, 15, 16, 28, 38]",5.603246753246753,0.5,combined,120,4,29,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.8831168831168831,1.05,0.0,1.0
"[1, 2, 20, 21, 22, 30]",5.117575757575758,0.5,combined,96,4,29,0,"{0: 2, 1: 1, 2: 3}",1,0.8772727272727273,0.9500000000000001,0.0,1.0
"[8, 11, 16, 37, 38, 40]",6.180692640692641,0.5,combined,150,4,32,0,"{0: 1, 1: 2, 3: 3}",2,0.8683982683982684,1.05,0.0,1.0
"[7, 8, 19, 33, 34, 35]",5.93095238095238,0.5,combined,136,2,28,0,"{0: 2, 1: 1, 3: 3}",2,0.8690476190476191,1.05,0.0,1.0
"[1, 7, 14, 17, 20, 23]",5.19978354978355,0.5,combined,82,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8744588744588744,0.9,0.0,1.0
"[12, 16, 29, 32, 34, 37]",5.0289610389610395,0.5,combined,160,4,25,0,"{1: 2, 2: 1, 3: 3}",2,0.8640692640692641,0.9,0.0,1.0
"[4, 6, 14, 16, 23, 40]",5.758917748917749,0.5,combined,103,5,36,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8556277056277056,0.95,0.0,1.0
"[1, 6, 18, 21, 28, 35]",5.609220779220779,0.5,combined,109,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",0,0.8980519480519481,1.05,0.0,1.0
"[6, 16, 19, 22, 25, 31]",5.9267965367965365,0.5,combined,119,3,25,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8586580086580087,1.05,0.0,1.0
"[7, 8, 12, 23, 24, 31]",6.108441558441559,0.5,combined,105,3,24,0,"{0: 2, 1: 1, 2: 2, 3: 1}",3,0.8961038961038961,1.1,0.0,1.0
"[2, 3, 9, 33, 34, 40]",4.188917748917749,0.5,combined,121,3,38,0,"{0: 3, 3: 3}",2,0.888961038961039,1.1,0.0,1.0
