combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[10, 16, 18, 22, 23, 40]",7.458450267379679,0.525686274509804,clustering,129,5,30,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8732263814616756,0.95,0.0,1.0
"[3, 5, 16, 22, 26, 40]",7.067754685510567,0.578186274509804,genetico,112,4,37,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.860794499618029,1.05,0.0,1.0
"[2, 8, 10, 11, 34, 36]",6.49124751372549,0.37158321568627456,montecarlo,101,5,34,0,"{0: 3, 1: 1, 3: 2}",2,0.9161497326203208,0.95,0.0,1.0
"[7, 11, 14, 17, 24, 31]",5.6573453654188945,0.6350490196078431,transformer_fallback,104,2,24,0,"{0: 1, 1: 3, 2: 1, 3: 1}",4,0.9170766488413548,1.05,0.0,1.0
"[9, 16, 21, 22, 23, 40]",5.751175579322639,0.4881372549019608,lstm,131,3,31,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8451693404634582,1.05,0.0,1.0
"[2, 8, 20, 21, 22, 40]",5.841682454800102,0.3327450980392157,lstm_v2,113,5,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8170511841100077,1.0,0.0,1.0
"[15, 16, 18, 21, 22, 40]",6.939420231729054,0.48936274509803923,lstm_v2,132,4,25,0,"{1: 3, 2: 2, 3: 1}",0,0.835222816399287,1.05,0.0,1.0
"[7, 9, 21, 22, 37, 40]",7.589735739750445,0.434264705882353,lstm_v2,136,2,33,0,"{0: 2, 2: 2, 3: 2}",2,0.8355793226381462,1.1,0.0,1.0
"[6, 20, 21, 22, 31, 40]",7.121889037433155,0.4325,lstm_v2,140,4,34,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.8176114081996435,1.1,0.0,1.0
"[2, 3, 20, 21, 22, 40]",6.305197160682455,0.35328431372549024,lstm_v2,108,4,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8150903997962822,1.1,0.0,1.0
"[6, 14, 15, 20, 21, 40]",6.934553921568627,0.4697549019607843,lstm_v2,116,4,34,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.8372549019607843,1.05,0.0,1.0
"[2, 20, 21, 35, 38, 40]",5.025716131907309,0.492107843137255,lstm_v2,156,4,38,0,"{0: 1, 1: 1, 2: 1, 3: 3}",1,0.8395008912655971,0.9500000000000001,0.0,1.0
"[13, 20, 21, 29, 37, 40]",6.706937165775401,0.530343137254902,lstm_v2,160,2,27,0,"{1: 2, 2: 2, 3: 2}",3,0.845668449197861,0.9500000000000001,0.0,1.0
