epoch,train_loss,val_loss
1,0.07914789512753487,0.0904042050242424
2,0.07471258267760277,0.09233009070158005
3,0.06857342079281807,0.08882484585046768
4,0.05858066610991955,0.07770225405693054
5,0.04879161588847637,0.07093248516321182
6,0.04395890794694424,0.0660334900021553
7,0.03964175116270781,0.06098494306206703
8,0.03596240639686585,0.05758262798190117
