epoch,train_loss,val_loss
1,0.08244443163275719,0.0890566036105156
2,0.07928470104932785,0.08871180564165115
3,0.07371950738131999,0.09045454114675522
4,0.06586499817669392,0.08814363181591034
5,0.05662576138973236,0.07830584049224854
6,0.04674484916031361,0.0677199438214302
7,0.041401906609535216,0.06283535063266754
8,0.038613896518945694,0.05920315533876419
