combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[4, 8, 10, 20, 21, 40]",3.2640595020944825,0.5,lstm,103,5,36,2,"{0: 3, 1: 1, 2: 1, 3: 1}",0,0.625,0.83,0.0,0.0,0.5934653640171786
"[5, 11, 20, 21, 30, 40]",3.457770707492297,0.5,lstm,127,3,35,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.6076839826839828,0.83,0.0,0.0,0.5934653640171786
"[20, 21, 27, 32, 36, 40]",2.3207681434592815,0.5,lstm,176,4,20,2,"{1: 1, 2: 2, 3: 3}",0,0.6163419913419914,0.73,0.0,0.064,0.5934653640171786
"[1, 17, 20, 21, 38, 40]",2.9339077834835754,0.5,lstm,137,3,39,2,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.6125541125541126,0.83,0.0,0.032,0.5934653640171786
"[8, 18, 20, 21, 37, 40]",3.5226202863603566,0.5,lstm,144,4,32,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.5925324675324677,0.83,0.0,0.032,0.5934653640171786
"[8, 19, 20, 21, 24, 40]",3.3810620978004153,0.5,lstm,132,4,32,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.6212121212121213,0.83,0.0,0.032,0.5934653640171786
"[11, 20, 21, 30, 32, 40]",2.840777396273088,0.5,lstm,154,4,29,1,"{1: 2, 2: 2, 3: 2}",1,0.5952380952380953,0.83,0.0,0.032,0.5934653640171786
"[1, 17, 20, 21, 35, 40]",2.785541442479281,0.5,lstm,134,2,39,2,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.6125541125541126,0.83,0.0,0.032,0.5934653640171786
"[7, 12, 20, 21, 35, 40]",3.3810620978004153,0.5,lstm,135,3,33,2,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.6212121212121213,0.83,0.0,0.032,0.5934653640171786
"[13, 20, 21, 22, 35, 40]",2.8487416500759157,0.5,lstm,151,3,27,2,"{1: 2, 2: 2, 3: 2}",1,0.6287878787878789,0.83,0.0,0.032,0.5934653640171786
