timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-16 10:41:12.115107,2,2,0,3.2800000000000002,0.5,3.453,3.107,Counter({'default': 2}),moderado,0.7,0.593692147229648
