epoch,train_loss,val_loss
1,0.08615903377532959,0.09063290804624557
2,0.07891317293047904,0.09090369939804077
3,0.07210629105567933,0.09138081222772598
4,0.06361803278326988,0.08267589658498764
5,0.052260608673095704,0.0706755593419075
6,0.044180759005248545,0.06269724667072296
7,0.03869678560644388,0.05557401478290558
8,0.03378588765859604,0.04932692274451256
