combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[8, 10, 11, 12, 14, 28]",7.542285714285715,0.5,lstm,83,5,20,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",1,0.4761904761904763,0.7899999999999999,0.0,0.064,2.0
"[8, 9, 12, 13, 14, 15]",4.397952380952381,0.5,lstm,71,3,7,0,"{np.int64(0): 2, np.int64(1): 4}",1,0.46577380952380953,0.56,0.0,0.096,2.0
"[8, 10, 12, 13, 14, 29]",8.029619047619049,0.5,lstm,86,4,21,1,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",2,0.5886904761904762,0.7899999999999999,0.0,0.096,2.0
"[8, 10, 12, 13, 14, 15]",4.387238095238096,0.5,lstm,72,4,7,0,"{np.int64(0): 2, np.int64(1): 4}",1,0.45238095238095233,0.56,0.0,0.096,2.0
"[5, 8, 11, 12, 14, 15]",4.570857142857142,0.5,lstm,65,3,10,0,"{np.int64(0): 2, np.int64(1): 4}",2,0.3452380952380951,0.61,0.0,0.064,2.0
"[8, 11, 12, 14, 15, 21]",6.237523809523809,0.5,lstm,81,3,13,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(2): 1}",1,0.3452380952380951,0.7899999999999999,0.0,0.064,2.0
"[6, 8, 11, 12, 14, 15]",4.23752380952381,0.5,lstm,66,4,9,1,"{np.int64(0): 2, np.int64(1): 4}",1,0.3452380952380951,0.56,0.0,0.064,2.0
"[9, 11, 12, 14, 15, 19]",4.701333333333333,0.5,lstm,80,2,10,0,"{np.int64(0): 1, np.int64(1): 5}",2,0.5083333333333333,0.71,0.0,0.064,2.0
"[8, 11, 12, 14, 15, 39]",8.23752380952381,0.5,lstm,99,3,31,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(3): 1}",1,0.34523809523809523,0.7899999999999999,0.0,0.064,2.0
"[8, 11, 12, 14, 15, 27]",6.237523809523809,0.5,lstm,87,3,19,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(2): 1}",1,0.34523809523809523,0.7899999999999999,0.0,0.064,2.0
"[4, 8, 11, 12, 14, 15]",4.23752380952381,0.5,lstm,64,4,11,0,"{np.int64(0): 2, np.int64(1): 4}",1,0.34523809523809523,0.61,0.0,0.064,2.0
"[8, 11, 12, 14, 15, 31]",8.570857142857145,0.5,lstm,91,3,23,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(3): 1}",2,0.34523809523809523,0.7899999999999999,0.0,0.064,2.0
"[8, 11, 12, 14, 15, 28]",6.226809523809524,0.5,lstm,88,4,20,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(2): 1}",1,0.331845238095238,0.7899999999999999,0.0,0.064,2.0
"[7, 8, 11, 12, 14, 15]",4.634857142857142,0.5,lstm,67,3,8,1,"{np.int64(0): 2, np.int64(1): 4}",2,0.3452380952380951,0.56,0.0,0.096,2.0
"[8, 11, 12, 14, 15, 17]",4.634857142857142,0.5,lstm,77,3,9,0,"{np.int64(0): 1, np.int64(1): 5}",2,0.3452380952380951,0.56,0.0,0.096,2.0
"[2, 8, 11, 12, 14, 15]",4.570857142857142,0.5,lstm,62,4,13,0,"{np.int64(0): 2, np.int64(1): 4}",2,0.3452380952380951,0.61,0.0,0.064,2.0
