combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 4, 21, 22, 28, 35]",5.854141414141414,0.5,transformer_fallback,111,3,34,0,"{0: 2, 2: 3, 3: 1}",0,0.8853535353535353,1.1,0.0,1.0
"[6, 16, 19, 24, 29, 40]",5.945353535353535,0.5,transformer_fallback,134,4,34,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.9050505050505051,1.05,0.0,1.0
"[12, 16, 22, 25, 32, 39]",5.592929292929293,0.5,transformer_fallback,146,4,27,0,"{1: 2, 2: 2, 3: 2}",0,0.8573232323232323,1.05,0.0,1.0
"[7, 8, 19, 23, 25, 40]",6.101515151515152,0.5,transformer_fallback,122,2,33,0,"{0: 2, 1: 1, 2: 2, 3: 1}",3,0.8787878787878788,1.05,0.0,1.0
"[3, 9, 16, 26, 33, 40]",5.766666666666667,0.5,transformer_fallback,127,3,37,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,0.875,1.05,0.0,1.0
"[2, 11, 12, 30, 31, 32]",6.111515151515151,0.5,transformer_fallback,118,4,30,0,"{0: 1, 1: 2, 2: 1, 3: 2}",3,0.9037878787878788,1.1,0.0,1.0
"[1, 25, 27, 35, 38, 39]",3.9423232323232322,0.5,transformer_fallback,165,1,38,0,"{0: 1, 2: 2, 3: 3}",0,0.8558080808080808,0.85,0.0,1.0
"[6, 12, 16, 19, 22, 34]",5.773434343434344,0.5,transformer_fallback,109,5,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8919191919191919,0.95,0.0,1.0
"[5, 17, 25, 27, 37, 39]",5.647979797979798,0.5,transformer_fallback,150,0,34,0,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8699494949494949,0.95,0.0,1.0
"[3, 7, 14, 21, 22, 30]",5.03030303030303,0.5,transformer_fallback,97,3,27,0,"{0: 2, 1: 1, 2: 3}",2,0.8674242424242424,0.9500000000000001,0.0,1.0
"[3, 17, 20, 24, 27, 35]",5.934848484848485,0.5,transformer_fallback,126,2,32,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8787878787878788,1.05,0.0,1.0
"[1, 3, 8, 13, 35, 36]",5.2789898989899,0.5,transformer_fallback,96,2,35,0,"{0: 3, 1: 1, 3: 2}",2,0.8641414141414142,0.9500000000000001,0.0,1.0
"[1, 9, 10, 14, 17, 32]",4.8680808080808085,0.5,transformer_fallback,83,3,31,0,"{0: 3, 1: 2, 3: 1}",1,0.8785353535353535,0.9,0.0,1.0
"[9, 14, 27, 28, 32, 33]",5.599292929292929,0.5,transformer_fallback,143,3,24,0,"{0: 1, 1: 1, 2: 2, 3: 2}",0,0.8732323232323232,1.1,0.0,1.0
"[7, 8, 17, 18, 30, 39]",5.927777777777777,0.5,transformer_fallback,119,3,32,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8611111111111112,1.05,0.0,1.0
"[2, 14, 15, 21, 34, 38]",5.777474747474748,0.5,transformer_fallback,124,4,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.902020202020202,1.05,0.0,1.0
"[3, 27, 32, 37, 39, 40]",4.672929292929293,0.5,transformer_fallback,178,2,37,0,"{0: 1, 2: 1, 3: 4}",2,0.848989898989899,0.9,0.0,1.0
"[1, 12, 17, 26, 36, 37]",6.1896969696969695,0.5,transformer_fallback,129,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8909090909090909,1.05,0.0,1.0
"[18, 30, 33, 35, 38, 40]",4.346262626262627,0.5,transformer_fallback,194,4,22,0,"{1: 1, 2: 1, 3: 4}",0,0.8656565656565657,0.85,0.0,1.0
"[8, 16, 21, 22, 23, 35]",5.764141414141415,0.5,transformer_fallback,125,3,27,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8686868686868687,1.05,0.0,1.0
"[8, 9, 18, 30, 32, 40]",5.5916161616161615,0.5,transformer_fallback,137,5,32,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.854040404040404,0.95,0.0,1.0
"[2, 8, 13, 28, 36, 37]",6.357777777777778,0.5,transformer_fallback,124,4,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8944444444444445,1.1,0.0,1.0
"[3, 7, 13, 18, 20, 25]",5.204545454545455,0.5,transformer_fallback,86,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8863636363636364,0.9,0.0,1.0
"[5, 14, 33, 34, 38, 39]",4.520505050505051,0.5,transformer_fallback,163,3,34,0,"{0: 1, 1: 1, 3: 4}",1,0.8845959595959596,0.9500000000000001,0.0,1.0
