combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[2, 3, 6, 7, 28, 35]",2.8444295896491543,0.5,transformer_fallback,81,3,33,0,"{0: 4, 2: 1, 3: 1}",3,0.864,0.83,0.0,0.064,0.5793607604792965
"[2, 6, 13, 14, 15, 33]",2.9664324319740856,0.5,transformer_fallback,83,3,31,0,"{0: 2, 1: 3, 3: 1}",2,0.8521212121212122,0.85,0.0,0.096,0.5793607604792965
"[1, 15, 18, 27, 29, 35]",3.358824696853372,0.5,transformer_fallback,125,1,34,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.872,0.87,0.0,0.032,0.5793607604792965
"[6, 8, 19, 24, 25, 36]",3.4039937685067403,0.5,transformer_fallback,118,4,30,1,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.9069090909090909,0.87,0.0,0.096,0.5793607604792965
"[6, 7, 15, 18, 25, 30]",3.3507628040893698,0.5,transformer_fallback,101,3,24,0,"{0: 2, 1: 2, 2: 2}",1,0.8372121212121212,0.87,0.0,0.032,0.5793607604792965
"[15, 18, 21, 25, 30, 36]",2.6802352388519854,0.5,transformer_fallback,145,3,21,0,"{1: 2, 2: 3, 3: 1}",0,0.8604848484848484,0.87,0.0,0.032,0.5793607604792965
"[3, 4, 15, 18, 21, 26]",2.957914073156372,0.5,transformer_fallback,87,3,23,0,"{0: 2, 1: 2, 2: 2}",1,0.847030303030303,0.87,0.0,0.0,0.5793607604792965
"[4, 6, 9, 15, 32, 33]",2.7720481186399413,0.5,transformer_fallback,99,3,29,0,"{0: 3, 1: 1, 3: 2}",0,0.8466666666666667,0.87,0.0,0.096,0.5793607604792965
"[13, 20, 24, 26, 29, 35]",3.475778322368793,0.5,transformer_fallback,147,3,22,1,"{1: 2, 2: 3, 3: 1}",2,0.88,0.87,0.0,0.064,0.5793607604792965
"[5, 8, 15, 16, 29, 34]",2.934915206604012,0.5,transformer_fallback,107,3,29,3,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8761212121212121,0.87,0.0,0.032,0.5793607604792965
"[5, 16, 18, 22, 32, 33]",3.3761282715663543,0.5,transformer_fallback,126,4,28,2,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8666666666666667,0.87,0.0,0.064,0.5793607604792965
"[9, 14, 16, 31, 35, 37]",3.513025952351607,0.5,transformer_fallback,142,2,28,0,"{0: 1, 1: 2, 3: 3}",2,0.8807272727272728,0.87,0.0,0.128,0.5793607604792965
"[7, 13, 27, 28, 31, 37]",3.279849047006704,0.5,transformer_fallback,143,1,30,1,"{0: 1, 1: 1, 2: 2, 3: 2}",4,0.8678787878787879,0.87,0.0,0.064,0.5793607604792965
"[4, 7, 23, 27, 28, 30]",2.5055983492568448,0.5,transformer_fallback,119,3,26,1,"{0: 2, 2: 4}",2,0.8535757575757577,0.87,0.0,0.0,0.5793607604792965
"[4, 7, 13, 16, 22, 26]",2.9117126859661497,0.5,transformer_fallback,88,4,22,1,"{0: 2, 1: 2, 2: 2}",2,0.856,0.87,0.0,0.0,0.5793607604792965
"[5, 7, 16, 18, 29, 30]",3.52851770795909,0.5,transformer_fallback,105,3,25,2,"{0: 2, 1: 2, 2: 2}",3,0.850909090909091,0.87,0.0,0.0,0.5793607604792965
"[4, 14, 26, 27, 31, 32]",3.395735244211908,0.5,transformer_fallback,134,4,28,1,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.8712727272727273,0.87,0.0,0.096,0.5793607604792965
"[5, 9, 20, 21, 26, 30]",3.341296400390872,0.5,transformer_fallback,111,3,25,1,"{0: 2, 1: 1, 2: 3}",1,0.8763636363636363,0.87,0.0,0.0,0.5793607604792965
"[5, 9, 14, 17, 23, 33]",3.57014741205753,0.5,transformer_fallback,101,1,28,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.8705454545454545,0.87,0.0,0.064,0.5793607604792965
"[4, 6, 17, 28, 32, 33]",3.3917745233766317,0.5,transformer_fallback,120,4,29,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,0.8541818181818182,0.87,0.0,0.096,0.5793607604792965
"[3, 14, 16, 20, 23, 24]",2.896586103201636,0.5,transformer_fallback,100,4,21,0,"{0: 1, 1: 3, 2: 2}",2,0.8807272727272727,0.89,0.0,0.064,0.5793607604792965
"[3, 13, 15, 23, 30, 31]",3.257713954679058,0.5,transformer_fallback,115,1,28,0,"{0: 1, 1: 2, 2: 2, 3: 1}",4,0.8523636363636363,0.87,0.0,0.032,0.5793607604792965
"[2, 8, 17, 22, 26, 35]",3.4592612737791284,0.5,transformer_fallback,110,4,33,2,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8887272727272727,0.87,0.0,0.032,0.5793607604792965
"[8, 21, 23, 25, 28, 33]",3.011376781877934,0.5,transformer_fallback,138,2,25,1,"{0: 1, 2: 4, 3: 1}",1,0.8727272727272728,0.87,0.0,0.032,0.5793607604792965
"[1, 3, 13, 17, 28, 37]",2.888152015039992,0.5,transformer_fallback,99,1,36,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,0.8826666666666667,0.87,0.0,0.032,0.5793607604792965
