Draw,Motivo,SVI,Timestamp
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.067846
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.068416
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.068824
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.069339
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.069799
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.070190
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.070569
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.070936
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.071298
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.071662
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.072023
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.072380
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.072732
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.073081
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.073434
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.073786
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.074145
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.074507
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.074871
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.075227
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.075586
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.075941
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.076301
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.076661
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.077014
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 14:30:00.077415
