combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[8, 12, 15, 21, 22, 40]",2.660810852627916,0.5,lstm,118,4,32,3,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.6066666666666667,0.83,0.0,0.0,0.5793607604792965
"[2, 13, 15, 21, 22, 40]",2.795995030073085,0.5,lstm,113,3,38,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.6066666666666667,0.83,0.0,0.0,0.5793607604792965
"[14, 15, 20, 21, 22, 40]",3.183008018073255,0.5,lstm,132,4,26,2,"{1: 3, 2: 2, 3: 1}",0,0.53,0.83,0.0,0.032,0.5793607604792965
"[14, 16, 20, 21, 23, 40]",3.2915967777516606,0.5,lstm,134,4,26,1,"{1: 3, 2: 2, 3: 1}",1,0.5819047619047619,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 19, 20, 24, 40]",3.0374505241547425,0.5,lstm,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.5685714285714285,0.83,0.0,0.032,0.5793607604792965
"[16, 18, 19, 21, 24, 40]",3.3042875372669216,0.5,lstm,138,4,24,1,"{1: 3, 2: 2, 3: 1}",1,0.6366666666666667,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 19, 21, 24, 40]",3.3700587778851423,0.5,lstm,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.5038095238095238,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 19, 21, 23, 40]",3.4449894362404647,0.5,lstm,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.4904761904761905,0.75,0.0,0.0,0.5793607604792965
"[15, 16, 20, 21, 23, 40]",3.251869182747366,0.5,lstm,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.4904761904761904,0.83,0.0,0.0,0.5793607604792965
"[15, 17, 20, 21, 23, 40]",3.3437944234100807,0.5,lstm,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.4704761904761905,0.83,0.0,0.0,0.5793607604792965
