timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-09 22:09:00.833906,28,28,0,5.538392857142857,0.5,6.36,3.182,Counter({'combined': 28}),moderado,0.7,1.0
