epoch,train_loss,val_loss
1,0.08951274484395981,0.08785296231508255
2,0.08186844632029533,0.08415378630161285
3,0.07085385128855705,0.07904108613729477
4,0.058069615960121154,0.06971920281648636
5,0.050055143535137174,0.06492647528648376
6,0.046609012708067894,0.06189149245619774
7,0.04442227855324745,0.05965377762913704
8,0.04297112427651882,0.05802071839570999
