combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 9, 16, 19, 25, 26]",5.042121212121212,0.5,transformer_fallback,98,2,23,0,"{0: 2, 1: 2, 2: 2}",2,0.896969696969697,0.9,0.0,1.0
"[2, 11, 25, 27, 35, 37]",6.104029180695847,0.5,transformer_fallback,137,1,35,0,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8850729517396184,1.0,0.0,1.0
"[1, 12, 16, 19, 22, 34]",5.780841750841751,0.5,transformer_fallback,104,4,33,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9104377104377105,1.05,0.0,1.0
"[5, 6, 17, 25, 27, 38]",5.938888888888888,0.5,transformer_fallback,118,2,33,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8888888888888888,1.05,0.0,1.0
"[3, 5, 7, 14, 21, 30]",5.450168350168351,0.5,transformer_fallback,80,2,27,0,"{0: 3, 1: 1, 2: 2}",3,0.8754208754208754,0.9500000000000001,0.0,1.0
"[3, 17, 20, 22, 27, 35]",5.935656565656565,0.5,transformer_fallback,124,2,32,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8808080808080808,1.05,0.0,1.0
"[3, 8, 13, 24, 35, 36]",5.936913580246913,0.5,transformer_fallback,119,3,33,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8839506172839506,1.1,0.0,1.0
"[1, 9, 14, 17, 32, 40]",4.756060606060607,0.5,transformer_fallback,113,3,39,0,"{0: 2, 1: 2, 3: 2}",1,0.8484848484848485,1.05,0.0,1.0
"[9, 10, 14, 27, 28, 32]",5.6025028058361395,0.5,transformer_fallback,120,4,23,0,"{0: 2, 1: 1, 2: 2, 3: 1}",0,0.8812570145903479,1.1,0.0,1.0
"[7, 17, 18, 30, 33, 38]",5.926632996632996,0.5,transformer_fallback,143,3,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8582491582491583,1.05,0.0,1.0
"[8, 14, 15, 21, 34, 38]",5.6025028058361395,0.5,transformer_fallback,130,4,30,0,"{0: 1, 1: 2, 2: 1, 3: 2}",0,0.8812570145903479,1.05,0.0,1.0
"[2, 3, 27, 37, 38, 39]",6.599270482603816,0.5,transformer_fallback,146,2,37,0,"{0: 2, 2: 1, 3: 3}",3,0.8731762065095399,1.0,0.0,1.0
"[1, 12, 17, 26, 32, 36]",5.770516273849608,0.5,transformer_fallback,124,4,35,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8846240179573512,1.05,0.0,1.0
"[18, 30, 33, 35, 38, 40]",4.343479236812571,0.5,transformer_fallback,194,4,22,0,"{1: 1, 2: 1, 3: 4}",0,0.8586980920314253,0.85,0.0,1.0
"[8, 16, 21, 22, 23, 35]",5.7749158249158254,0.5,transformer_fallback,125,3,27,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8956228956228957,1.05,0.0,1.0
"[8, 9, 18, 30, 32, 40]",5.591728395061728,0.5,transformer_fallback,137,5,32,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.854320987654321,0.95,0.0,1.0
"[2, 8, 13, 28, 36, 37]",6.357890011223344,0.5,transformer_fallback,124,4,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8947250280583614,1.1,0.0,1.0
"[3, 7, 13, 18, 20, 25]",5.203939393939395,0.5,transformer_fallback,86,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8848484848484849,0.9,0.0,1.0
"[5, 14, 33, 34, 38, 39]",4.51638608305275,0.5,transformer_fallback,163,3,34,0,"{0: 1, 1: 1, 3: 4}",1,0.8742985409652076,0.9500000000000001,0.0,1.0
"[14, 23, 29, 31, 32, 36]",5.205555555555556,0.5,transformer_fallback,165,3,22,0,"{1: 1, 2: 2, 3: 3}",3,0.8888888888888888,0.9500000000000001,0.0,1.0
"[14, 15, 19, 26, 33, 39]",5.7734792368125705,0.5,transformer_fallback,146,2,25,0,"{1: 3, 2: 1, 3: 2}",1,0.8920314253647587,1.05,0.0,1.0
"[1, 7, 15, 17, 29, 31]",4.908249158249158,0.5,transformer_fallback,100,0,30,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,0.8956228956228957,0.95,0.0,1.0
"[1, 8, 13, 23, 39, 40]",5.185925925925925,0.5,transformer_fallback,124,2,39,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8814814814814815,1.1,0.0,1.0
"[2, 9, 12, 27, 33, 35]",5.766206509539844,0.5,transformer_fallback,118,2,33,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,0.8738496071829405,1.1,0.0,1.0
"[1, 9, 18, 23, 29, 30]",5.932334455667789,0.5,transformer_fallback,110,2,29,0,"{0: 2, 1: 1, 2: 3}",2,0.8725028058361392,1.05,0.0,1.0
"[2, 4, 5, 18, 32, 40]",5.187452300785634,0.5,transformer_fallback,101,5,38,0,"{0: 3, 1: 1, 3: 2}",2,0.885297418630752,0.8999999999999999,0.0,1.0
"[7, 11, 14, 18, 24, 37]",6.104478114478114,0.5,transformer_fallback,111,3,30,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,0.8861952861952862,1.05,0.0,1.0
