combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 21, 23, 40]",4.4090326546790175,0.5752725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8751722455947808,0.75,0.0,0.0,0.5793607604792965
"[16, 18, 19, 21, 24, 40]",4.192497553969093,0.6027956862745099,lstm_v2,138,4,24,1,"{1: 3, 2: 2, 3: 1}",1,0.8804950917626974,0.83,0.0,0.032,0.5793607604792965
"[14, 16, 20, 21, 23, 40]",4.190449603594684,0.5976537254901961,lstm_v2,134,4,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8765105786232547,0.83,0.0,0.032,0.5793607604792965
"[14, 15, 20, 21, 22, 40]",4.057177030075862,0.5130227450980394,lstm_v2,132,4,26,2,"{1: 3, 2: 2, 3: 1}",0,0.8838881775501494,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 19, 20, 24, 40]",3.89470277641029,0.6937792156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8812267544661911,0.83,0.0,0.032,0.5793607604792965
"[2, 13, 15, 21, 22, 40]",3.5712122928153107,0.5953317647058823,lstm_v2,113,3,38,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8875800256081946,0.83,0.0,0.0,0.5793607604792965
"[8, 12, 15, 21, 22, 40]",3.3939976695093184,0.5320925490196079,lstm_v2,118,4,32,3,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.8970977379428083,0.83,0.0,0.0,0.5793607604792965
"[15, 17, 19, 21, 24, 40]",4.31967263629255,0.641664705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8795256386805683,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 20, 21, 23, 40]",4.290072195460299,0.6011447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8656545332601671,0.83,0.0,0.0,0.5793607604792965
"[15, 16, 20, 21, 23, 40]",4.173053751503434,0.6247458823529412,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.8642034022315712,0.83,0.0,0.0,0.5793607604792965
"[6, 9, 13, 21, 24, 28]",3.7167978427673267,0.5449765490196078,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8966282543747333,0.87,0.0,0.064,0.5793607604792965
"[5, 6, 29, 32, 35, 37]",3.954610869356958,0.45757662745098043,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.9103286384976526,0.87,0.0,0.128,0.5793607604792965
"[1, 18, 22, 28, 29, 30]",3.2811201840730395,0.43149611764705886,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.910371318822023,0.87,0.0,0.0,0.5793607604792965
"[11, 16, 19, 21, 32, 40]",3.8227806502022545,0.659001843137255,montecarlo,139,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.8906956892872386,0.83,0.0,0.032,0.5793607604792965
"[1, 5, 18, 21, 25, 29]",3.331864733657243,0.4092122352941177,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8897780623132736,0.87,0.0,0.0,0.5793607604792965
"[4, 9, 13, 20, 26, 28]",3.675269726336778,0.5104277254901961,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.9027315407597097,0.87,0.0,0.0,0.5793607604792965
"[3, 5, 18, 21, 25, 30]",3.9171551347518916,0.4792593725490196,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.8880068288518993,0.87,0.0,0.0,0.5793607604792965
"[8, 16, 20, 23, 26, 33]",3.697767102747237,0.5421504705882353,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8966282543747333,0.87,0.0,0.032,0.5793607604792965
"[5, 13, 21, 22, 31, 32]",3.9101047699454567,0.4264261568627451,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.9024327784891165,0.87,0.0,0.064,0.5793607604792965
"[7, 22, 23, 27, 29, 37]",2.6147242755258504,0.39265145098039217,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.9166453265044814,0.87,0.0,0.032,0.5793607604792965
"[4, 8, 13, 18, 26, 37]",3.802466426545442,0.5178366666666667,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.9072556551429791,0.87,0.0,0.032,0.5793607604792965
