combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 22, 23, 40]",4.5213745079130545,0.6051447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8741107689561298,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 20, 21, 23, 40]",4.3903779606782285,0.602904705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8506582764314723,0.83,0.0,0.0,0.5934653640171786
"[8, 11, 14, 20, 22, 40]",4.294669485803846,0.5498427450980393,lstm_v2,115,5,32,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.912621055920025,0.83,0.0,0.032,0.5934653640171786
"[14, 16, 20, 22, 23, 40]",4.278687008339362,0.5338525490196079,lstm_v2,135,5,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8683536394876601,0.83,0.0,0.032,0.5934653640171786
"[9, 15, 16, 21, 23, 40]",4.2599119502964955,0.5533254901960785,lstm_v2,124,2,31,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8573972419333244,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 20, 24, 40]",3.985970504270864,0.6952992156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8683536394876601,0.83,0.0,0.032,0.5934653640171786
"[16, 18, 19, 20, 24, 40]",3.8282374978449343,0.522856862745098,lstm_v2,137,5,24,1,"{1: 4, 2: 1, 3: 1}",1,0.8569197125898157,0.83,0.0,0.032,0.5934653640171786
"[2, 12, 15, 20, 22, 40]",3.5251552803831157,0.5324207843137254,lstm_v2,111,5,38,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8937831927522649,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 21, 23, 40]",4.512308934855721,0.5771725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8603427500334717,0.75,0.0,0.0,0.5934653640171786
"[15, 16, 20, 21, 23, 40]",4.268018412833073,0.6263858823529411,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.8408800821171956,0.83,0.0,0.0,0.5934653640171786
"[6, 9, 13, 21, 24, 28]",3.8046756152913246,0.5450845490196078,montecarlo,101,3,22,1,"{0: 2, 1: 1, 2: 3}",1,0.8865666979069041,0.87,0.0,0.064,0.5934653640171786
"[7, 9, 18, 19, 23, 34]",3.9903466487327433,0.48251862745098045,montecarlo,110,2,27,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.8796626054358013,0.87,0.0,0.032,0.5934653640171786
"[1, 18, 22, 28, 30, 31]",3.775914838080462,0.47366909803921575,montecarlo,130,4,30,1,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8978444236176195,0.87,0.0,0.032,0.5934653640171786
"[9, 13, 18, 24, 25, 27]",3.1216396179576567,0.490087568627451,montecarlo,116,2,18,2,"{0: 1, 1: 2, 2: 3}",1,0.8810461016646584,0.87,0.0,0.032,0.5934653640171786
