combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.614433738454222,0.5,montecarlo,101,3,22,1,"{0: 2, 1: 1, 2: 3}",1,0.7981060606060606,0.87,0.0,0.032,0.5713164843838174
"[7, 9, 18, 19, 23, 34]",3.8349619014263747,0.5,montecarlo,110,2,27,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.8420454545454545,0.87,0.0,0.032,0.5713164843838174
"[1, 18, 22, 28, 30, 31]",3.6469035586500347,0.5,montecarlo,130,4,30,1,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8545454545454545,0.87,0.0,0.064,0.5713164843838174
"[9, 13, 18, 24, 25, 27]",2.964846895709821,0.5,montecarlo,116,2,18,2,"{0: 1, 1: 2, 2: 3}",1,0.7867424242424242,0.87,0.0,0.0,0.5713164843838174
"[1, 5, 18, 20, 25, 29]",3.285641101691334,0.5,montecarlo,98,2,28,1,"{0: 2, 1: 2, 2: 2}",2,0.828030303030303,0.87,0.0,0.0,0.5713164843838174
"[4, 10, 13, 20, 26, 29]",3.7129858320104296,0.5,montecarlo,102,4,25,2,"{0: 2, 1: 2, 2: 2}",2,0.8462121212121212,0.83,0.0,0.0,0.5713164843838174
"[3, 16, 18, 20, 25, 31]",3.7261261111512574,0.5,montecarlo,113,3,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8257575757575758,0.87,0.0,0.032,0.5713164843838174
"[8, 16, 19, 25, 26, 35]",3.6286214311497527,0.5,montecarlo,129,3,27,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8545454545454545,0.87,0.0,0.032,0.5713164843838174
"[9, 15, 21, 23, 26, 32]",3.62519353224345,0.5,montecarlo,126,2,23,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8409090909090909,0.87,0.0,0.032,0.5713164843838174
"[1, 13, 14, 15, 17, 24]",2.7924045368399724,0.5,montecarlo,84,2,23,2,"{0: 1, 1: 4, 2: 1}",2,0.8613636363636363,0.87,0.0,0.032,0.5713164843838174
"[4, 9, 13, 18, 26, 37]",3.721460359862123,0.5,montecarlo,107,3,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8071969696969696,0.87,0.0,0.032,0.5713164843838174
"[3, 21, 25, 28, 38, 40]",3.20203845614317,0.5,montecarlo,155,3,37,1,"{0: 1, 2: 3, 3: 2}",1,0.8393939393939394,0.83,0.0,0.032,0.5713164843838174
"[4, 15, 19, 21, 22, 25]",2.975892347741241,0.5,montecarlo,106,2,21,0,"{0: 1, 1: 2, 2: 3}",1,0.8306818181818182,0.87,0.0,0.0,0.5713164843838174
"[13, 16, 21, 25, 28, 34]",2.9796059048897363,0.5,montecarlo,137,3,21,1,"{1: 2, 2: 3, 3: 1}",1,0.7727272727272727,0.87,0.0,0.032,0.5713164843838174
"[1, 6, 7, 16, 28, 37]",3.1874698857913812,0.5,montecarlo,95,3,36,1,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.8602272727272727,0.87,0.0,0.064,0.5713164843838174
"[13, 21, 23, 27, 29, 34]",2.8253504541061054,0.5,montecarlo,147,1,21,2,"{1: 1, 2: 4, 3: 1}",3,0.8257575757575757,0.87,0.0,0.032,0.5713164843838174
