combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 21, 23, 40]",4.408852168223291,0.5752725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8745491918153788,0.75,0.0,0.0,0.5793607604792965
"[16, 18, 19, 21, 24, 40]",4.194213344318066,0.6027956862745099,lstm_v2,138,4,24,1,"{1: 3, 2: 2, 3: 1}",1,0.8864181382166993,0.83,0.0,0.032,0.5793607604792965
"[14, 16, 20, 21, 23, 40]",4.187669287509425,0.5976537254901961,lstm_v2,134,4,26,1,"{1: 3, 2: 2, 3: 1}",1,0.866912703603351,0.83,0.0,0.032,0.5793607604792965
"[14, 15, 20, 21, 22, 40]",4.054354425978449,0.5130227450980394,lstm_v2,132,4,26,2,"{1: 3, 2: 2, 3: 1}",0,0.8741443209069109,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 19, 20, 24, 40]",3.898204040839804,0.6937792156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8933134012270703,0.83,0.0,0.032,0.5793607604792965
"[2, 13, 15, 21, 22, 40]",3.5700042127468943,0.5953317647058823,lstm_v2,113,3,38,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8834096359276216,0.83,0.0,0.0,0.5793607604792965
"[8, 12, 15, 21, 22, 40]",3.3922870380945214,0.5320925490196079,lstm_v2,118,4,32,3,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.8911925005450185,0.83,0.0,0.0,0.5793607604792965
"[15, 17, 19, 21, 24, 40]",4.3212876368240885,0.641664705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8851007505683764,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 20, 21, 23, 40]",4.292629857791652,0.6011447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8744837895917033,0.83,0.0,0.0,0.5793607604792965
"[15, 16, 20, 21, 23, 40]",4.174111942932611,0.6247458823529412,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.867856364259242,0.83,0.0,0.0,0.5793607604792965
"[6, 9, 13, 21, 24, 28]",3.7199861157260665,0.5513725490196079,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.9047743623283192,0.87,0.0,0.064,0.5793607604792965
"[5, 6, 29, 32, 35, 37]",3.95542371195991,0.46406862745098043,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.9090909090909091,0.87,0.0,0.128,0.5793607604792965
"[1, 18, 22, 28, 29, 30]",3.2822830044984865,0.4377941176470589,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.9106387617178984,0.87,0.0,0.0,0.5793607604792965
"[11, 16, 19, 21, 32, 40]",3.8239594694695365,0.664607843137255,montecarlo,139,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.8914977109221713,0.83,0.0,0.032,0.5793607604792965
"[1, 5, 18, 21, 25, 29]",3.334667281892119,0.4155882352941177,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8964246784390669,0.87,0.0,0.0,0.5793607604792965
"[4, 9, 13, 20, 26, 28]",3.676311332930139,0.5168137254901961,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.9024634837584478,0.87,0.0,0.0,0.5793607604792965
"[3, 5, 18, 21, 25, 30]",3.921716627139848,0.48593137254901964,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.9013516459559625,0.87,0.0,0.0,0.5793607604792965
"[8, 16, 20, 23, 26, 33]",3.697682422277177,0.5486764705882353,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8918465227817746,0.87,0.0,0.032,0.5793607604792965
"[5, 13, 21, 22, 31, 32]",3.9091468523671558,0.4328921568627451,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.894266405057772,0.87,0.0,0.064,0.5793607604792965
"[7, 22, 23, 27, 29, 37]",2.611280778980762,0.3986274509803922,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.8990625681273163,0.87,0.0,0.032,0.5793607604792965
"[4, 8, 13, 18, 26, 37]",3.8030341381176798,0.5241666666666668,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.9051667756703727,0.87,0.0,0.032,0.5793607604792965
"[2, 6, 16, 24, 25, 26]",3.1093918115152483,0.33558823529411763,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.9066492260736865,0.87,0.0,0.064,0.5793607604792965
"[1, 4, 16, 22, 39, 40]",3.2339364564336255,0.4704411764705883,montecarlo,122,4,39,2,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.9063004142140832,0.83,0.0,0.032,0.5793607604792965
"[4, 9, 13, 22, 23, 29]",3.8747027967955603,0.4434803921568628,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.8973839110529758,0.87,0.0,0.0,0.5793607604792965
"[2, 6, 26, 27, 35, 37]",3.8391008574019465,0.5172549019607844,montecarlo,133,3,35,1,"{0: 2, 2: 2, 3: 2}",2,0.9059080008720296,0.87,0.0,0.096,0.5793607604792965
"[2, 8, 16, 21, 26, 27]",3.6591917087319956,0.4434803921568628,montecarlo,100,4,25,2,"{0: 2, 1: 1, 2: 3}",1,0.8853063004142141,0.87,0.0,0.0,0.5793607604792965
"[2, 6, 20, 27, 34, 37]",3.8395466153971287,0.515343137254902,montecarlo,126,4,35,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.9089601046435578,0.87,0.0,0.096,0.5793607604792965
"[4, 5, 13, 16, 17, 32]",3.4782741339901637,0.5208823529411765,montecarlo,87,3,28,1,"{0: 2, 1: 3, 3: 1}",3,0.8985829518203619,0.87,0.0,0.032,0.5793607604792965
"[6, 13, 18, 19, 30, 31]",4.286754128287747,0.6090070588235293,apriori,117,3,25,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,0.9008502289077829,0.87,0.0,0.064,0.5793607604792965
"[2, 7, 15, 26, 35, 37]",4.278354463437945,0.5617611764705883,apriori,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.9001744059298016,0.87,0.0,0.064,0.5793607604792965
"[14, 19, 22, 26, 33, 34]",3.3738238086899637,0.5718572549019609,apriori,148,4,20,1,"{1: 2, 2: 2, 3: 2}",1,0.9079136690647482,0.87,0.0,0.096,0.5793607604792965
"[1, 2, 20, 21, 22, 30]",3.496763232830797,0.39769843137254907,apriori,96,4,29,1,"{0: 2, 1: 1, 2: 3}",1,0.8880095923261391,0.87,0.0,0.0,0.5793607604792965
"[8, 14, 15, 16, 21, 23]",2.6980727622014813,0.5579372549019608,apriori,97,3,15,1,"{0: 1, 1: 3, 2: 2}",1,0.8700021800741226,0.87,0.0,0.032,0.5793607604792965
