epoch,train_loss,val_loss
1,0.08330693915486335,0.08882403373718262
2,0.0765118434280157,0.09042910486459732
3,0.06790475182235241,0.0908866748213768
4,0.05921164959669113,0.079556904733181
5,0.04963615618646145,0.06991134583950043
6,0.043369020223617556,0.06450069695711136
7,0.03946410235017538,0.05964693799614906
8,0.03680824298411608,0.056858763098716736
