combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 13, 16, 19, 30, 36]",5.9300713012477715,0.5,combined,115,3,35,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.8668449197860962,1.05,0.0,1.0
"[4, 15, 25, 29, 31, 33]",5.929714795008913,0.5,combined,137,1,29,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",2,0.8659536541889483,0.95,0.0,1.0
"[13, 14, 23, 28, 31, 32]",5.111497326203208,0.5,combined,141,3,19,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",3,0.9037433155080214,1.025,0.0,1.0
"[5, 6, 7, 25, 29, 31]",5.586541889483066,0.5,combined,103,1,26,0,"{np.int64(0): 3, np.int64(2): 2, np.int64(3): 1}",4,0.8413547237076648,1.0,0.0,1.0
"[5, 14, 15, 20, 22, 29]",5.921301247771836,0.5,combined,105,3,24,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,0.8449197860962567,1.05,0.0,1.0
"[2, 4, 17, 22, 28, 40]",5.182852049910873,0.5,combined,113,5,38,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8737967914438503,0.95,0.0,1.0
"[2, 7, 15, 26, 35, 37]",6.093529411764706,0.5,combined,122,2,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,0.8588235294117648,1.05,0.0,1.0
"[6, 7, 11, 21, 22, 40]",5.916595365418894,0.5,combined,107,3,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8331550802139037,1.1,0.0,1.0
"[4, 21, 24, 30, 38, 40]",4.954224598930482,0.5,combined,157,5,36,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",0,0.8855614973262033,0.85,0.0,1.0
"[5, 7, 9, 34, 35, 39]",4.930713012477718,0.5,combined,129,1,34,0,"{np.int64(0): 3, np.int64(3): 3}",2,0.8684491978609625,0.9,0.0,1.0
"[6, 15, 16, 29, 30, 39]",5.7516399286987525,0.5,combined,135,3,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,0.8374331550802139,1.05,0.0,1.0
"[7, 12, 17, 20, 22, 34]",5.92301247771836,0.5,combined,112,4,27,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.8491978609625669,1.05,0.0,1.0
"[3, 11, 20, 26, 32, 34]",5.933279857397504,0.5,combined,126,4,31,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8748663101604278,1.1,0.0,1.0
"[14, 19, 22, 26, 33, 34]",4.759340463458111,0.5,combined,148,4,20,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8566844919786096,1.05,0.0,1.0
"[6, 16, 19, 34, 37, 40]",5.269162210338681,0.5,combined,152,4,34,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(3): 3}",2,0.839572192513369,0.9,0.0,1.0
"[1, 11, 16, 30, 36, 37]",6.1722281639928696,0.5,combined,131,3,36,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8472370766488413,1.05,0.0,1.0
"[7, 11, 18, 29, 30, 37]",5.582691622103387,0.5,combined,132,2,30,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",4,0.8317290552584671,1.05,0.0,1.0
