combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[5, 13, 20, 21, 39, 40]",4.442850369184294,0.5342823529411764,lstm_v2,138,2,35,2,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8691745036572622,0.83,0.0,0.032,0.5793607604792965
"[11, 16, 20, 21, 37, 40]",4.470182282520715,0.6827407843137254,lstm_v2,145,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.8744514106583072,0.83,0.0,0.032,0.5793607604792965
"[7, 19, 20, 21, 38, 40]",4.4552540711854896,0.6093474509803921,lstm_v2,145,3,33,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8669540229885058,0.83,0.0,0.032,0.5793607604792965
"[8, 18, 20, 21, 37, 40]",4.327719143470894,0.579515294117647,lstm_v2,144,4,32,2,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8612591431556949,0.83,0.0,0.032,0.5793607604792965
"[7, 17, 20, 21, 25, 40]",4.283180857478108,0.5611584313725491,lstm_v2,130,2,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8658568443051202,0.83,0.0,0.0,0.5793607604792965
"[3, 20, 21, 23, 28, 40]",4.290100005745259,0.6006192156862745,lstm_v2,135,3,37,1,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.8660658307210032,0.83,0.0,0.0,0.5793607604792965
"[5, 11, 20, 21, 30, 40]",4.295786949291297,0.6241086274509805,lstm_v2,127,3,35,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8716039707419018,0.83,0.0,0.0,0.5793607604792965
"[3, 15, 19, 20, 21, 40]",4.279226435860129,0.5396258823529412,lstm_v2,118,2,37,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8651253918495299,0.83,0.0,0.0,0.5793607604792965
"[3, 6, 20, 21, 30, 40]",4.173916429061058,0.5139301960784315,lstm_v2,120,4,37,1,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8696708463949844,0.83,0.0,0.032,0.5793607604792965
"[5, 14, 18, 20, 21, 40]",4.1838214539747955,0.5781458823529412,lstm_v2,118,4,35,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8653343782654128,0.83,0.0,0.032,0.5793607604792965
"[8, 19, 20, 21, 24, 40]",4.173467263330409,0.5219694117647059,lstm_v2,132,4,32,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8632967607105538,0.83,0.0,0.032,0.5793607604792965
"[6, 7, 20, 21, 27, 40]",4.176778178350231,0.5418023529411765,lstm_v2,121,3,34,2,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8628265412748171,0.83,0.0,0.032,0.5793607604792965
"[9, 19, 20, 21, 22, 40]",4.162218481839038,0.5471105882352941,lstm_v2,131,3,31,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.873380355276907,0.83,0.0,0.0,0.5793607604792965
"[11, 20, 21, 25, 26, 40]",4.171802488400368,0.6018164705882353,lstm_v2,143,3,29,1,"{1: 2, 2: 3, 3: 1}",1,0.8736415882967608,0.83,0.0,0.0,0.5793607604792965
"[6, 9, 13, 21, 24, 28]",3.719328424125978,0.5513725490196079,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.9021943573667711,0.87,0.0,0.064,0.5793607604792965
"[5, 6, 29, 32, 35, 37]",3.9556501288088333,0.46406862745098043,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.9099791013584118,0.87,0.0,0.128,0.5793607604792965
