combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 2, 5, 20, 22, 40]",4.333333333333334,0.5,default,90,4,39,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,1.0,0.9,0.0,1.0
"[4, 7, 11, 13, 20, 40]",5.250000000000001,0.5,default,95,3,36,0,"{0: 2, 1: 3, 3: 1}",3,1.0,0.9500000000000001,0.0,1.0
"[1, 19, 22, 23, 25, 40]",4.983333333333333,0.5,default,130,2,39,0,"{0: 1, 1: 1, 2: 3, 3: 1}",2,1.0,1.05,0.0,1.0
"[11, 15, 16, 19, 35, 40]",4.383333333333334,0.5,default,136,2,29,0,"{1: 4, 3: 2}",2,1.0,1.05,0.0,1.0
"[4, 8, 15, 25, 33, 40]",5.65,0.5,default,125,3,36,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,1.0,1.05,0.0,1.0
"[2, 10, 23, 28, 30, 40]",4.983333333333333,0.5,default,133,5,38,0,"{0: 2, 2: 3, 3: 1}",2,1.0,1.0,0.0,1.0
"[1, 13, 29, 30, 33, 40]",4.983333333333333,0.5,default,146,2,39,0,"{0: 1, 1: 1, 2: 2, 3: 2}",2,1.0,1.1,0.0,1.0
"[5, 6, 22, 27, 37, 40]",6.233333333333333,0.5,default,137,3,35,0,"{0: 2, 2: 2, 3: 2}",2,1.0,1.1,0.0,1.0
"[1, 8, 18, 30, 38, 40]",4.9,0.5,default,135,5,39,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,1.0,0.95,0.0,1.0
"[6, 10, 23, 31, 36, 40]",6.233333333333333,0.5,default,146,4,34,0,"{0: 2, 2: 1, 3: 3}",2,1.0,1.1,0.0,1.0
"[2, 23, 33, 35, 38, 40]",3.7333333333333334,0.5,default,171,3,38,0,"{0: 1, 2: 1, 3: 4}",2,1.0,0.9500000000000001,0.0,1.0
"[1, 3, 10, 15, 20, 22]",4.166666666666667,0.5,default,71,3,21,0,"{0: 3, 1: 2, 2: 1}",1,1.0,0.9,0.0,1.0
"[2, 4, 13, 16, 19, 22]",4.500000000000001,0.5,default,76,4,20,0,"{0: 2, 1: 3, 2: 1}",3,1.0,0.9,0.0,1.0
"[3, 5, 15, 16, 26, 28]",5.333333333333334,0.5,default,93,3,25,0,"{0: 2, 1: 2, 2: 2}",2,1.0,0.9,0.0,1.0
"[3, 5, 17, 22, 25, 26]",5.500000000000001,0.5,default,98,2,23,0,"{0: 2, 1: 1, 2: 3}",3,1.0,0.9,0.0,1.0
"[1, 2, 15, 19, 21, 28]",5.333333333333334,0.5,default,86,2,27,0,"{0: 2, 1: 2, 2: 2}",2,1.0,0.9,0.0,1.0
"[16, 19, 20, 21, 25, 30]",3.8166666666666664,0.5,default,131,3,14,0,"{1: 3, 2: 3}",1,1.0,0.9749999999999999,0.0,1.0
"[3, 4, 7, 15, 23, 24]",4.500000000000001,0.5,default,76,2,21,0,"{0: 3, 1: 1, 2: 2}",3,1.0,0.9,0.0,1.0
