combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[9, 14, 16, 31, 35, 37]",3.5130259523516068,0.5,transformer_fallback,142,2,28,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(3): 3}",2,0.8807272727272728,0.87,0.0,0.128,0.5793607604792964
"[7, 13, 27, 28, 31, 37]",3.279849047006703,0.5,transformer_fallback,143,1,30,1,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",4,0.8678787878787879,0.87,0.0,0.064,0.5793607604792964
"[4, 7, 23, 27, 28, 30]",2.5055983492568443,0.5,transformer_fallback,119,3,26,1,"{np.int64(0): 2, np.int64(2): 4}",2,0.8535757575757577,0.87,0.0,0.0,0.5793607604792964
"[4, 7, 13, 16, 22, 26]",2.9117126859661493,0.5,transformer_fallback,88,4,22,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.856,0.87,0.0,0.0,0.5793607604792964
"[5, 7, 16, 18, 29, 30]",3.5285177079590895,0.5,transformer_fallback,105,3,25,2,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",3,0.850909090909091,0.87,0.0,0.0,0.5793607604792964
"[4, 14, 26, 27, 31, 32]",3.3957352442119073,0.5,transformer_fallback,134,4,28,1,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.8712727272727273,0.87,0.0,0.096,0.5793607604792964
"[5, 9, 20, 21, 26, 30]",3.341296400390871,0.5,transformer_fallback,111,3,25,1,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",1,0.8763636363636363,0.87,0.0,0.0,0.5793607604792964
"[5, 9, 14, 17, 23, 33]",3.5701474120575294,0.5,transformer_fallback,101,1,28,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",3,0.8705454545454545,0.87,0.0,0.064,0.5793607604792964
"[4, 6, 17, 28, 32, 33]",3.3917745233766308,0.5,transformer_fallback,120,4,29,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",1,0.8541818181818182,0.87,0.0,0.096,0.5793607604792964
"[3, 14, 16, 20, 23, 24]",2.8965861032016353,0.5,transformer_fallback,100,4,21,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,0.8807272727272727,0.87,0.0,0.064,0.5793607604792964
"[3, 13, 15, 23, 30, 31]",3.2577139546790574,0.5,transformer_fallback,115,1,28,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",4,0.8523636363636363,0.87,0.0,0.032,0.5793607604792964
"[2, 8, 17, 22, 26, 35]",3.4592612737791275,0.5,transformer_fallback,110,4,33,2,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8887272727272727,0.87,0.0,0.032,0.5793607604792964
"[8, 21, 23, 25, 28, 33]",3.0113767818779333,0.5,transformer_fallback,138,2,25,1,"{np.int64(0): 1, np.int64(2): 4, np.int64(3): 1}",1,0.8727272727272728,0.87,0.0,0.032,0.5793607604792964
"[1, 3, 13, 17, 28, 37]",2.8881520150399917,0.5,transformer_fallback,99,1,36,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",4,0.8826666666666667,0.87,0.0,0.032,0.5793607604792964
