combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[12, 16, 17, 19, 24, 40]",3.090167626330318,0.5,lstm,128,4,28,1,"{1: 4, 2: 1, 3: 1}",2,0.5541666666666667,0.83,0.0,0.593692147229648
"[12, 15, 18, 20, 24, 40]",2.879548269336943,0.5,lstm,129,5,28,1,"{1: 4, 2: 1, 3: 1}",0,0.5005952380952381,0.83,0.0,0.593692147229648
"[12, 15, 18, 20, 23, 40]",2.9928894974444216,0.5,lstm,128,4,28,1,"{1: 4, 2: 1, 3: 1}",1,0.5612012987012986,0.83,0.0,0.593692147229648
"[12, 15, 18, 21, 23, 40]",3.3499786183798643,0.5,lstm,129,3,28,1,"{1: 3, 2: 2, 3: 1}",1,0.5648809523809524,0.83,0.0,0.593692147229648
"[12, 15, 19, 20, 24, 40]",2.9809000001854336,0.5,lstm,130,4,28,1,"{1: 4, 2: 1, 3: 1}",1,0.5107142857142857,0.83,0.0,0.593692147229648
"[13, 16, 18, 21, 24, 40]",3.3460206707316664,0.5,lstm,132,4,27,1,"{1: 3, 2: 2, 3: 1}",1,0.5482142857142857,0.83,0.0,0.593692147229648
"[13, 16, 19, 21, 24, 40]",3.4408572085358826,0.5,lstm,133,3,27,1,"{1: 3, 2: 2, 3: 1}",2,0.5308982683982684,0.83,0.0,0.593692147229648
"[14, 16, 19, 21, 24, 40]",3.348269504622688,0.5,lstm,134,4,26,1,"{1: 3, 2: 2, 3: 1}",1,0.5576839826839828,0.83,0.0,0.593692147229648
