combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 21, 23, 40]",4.409137745726053,0.5752725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8755350283519298,0.75,0.0,0.0,0.5793607604792965
"[16, 18, 19, 21, 24, 40]",4.189184095074333,0.6027956862745099,lstm_v2,138,4,24,1,"{1: 3, 2: 2, 3: 1}",1,0.8690567648314127,0.83,0.0,0.032,0.5793607604792965
"[14, 16, 20, 21, 23, 40]",4.190635058383569,0.5976537254901961,lstm_v2,134,4,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8771507834888117,0.83,0.0,0.032,0.5793607604792965
"[14, 15, 20, 21, 22, 40]",4.0585123045558404,0.5130227450980394,lstm_v2,132,4,26,2,"{1: 3, 2: 2, 3: 1}",0,0.8884976525821596,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 19, 20, 24, 40]",3.8940722301280783,0.6937792156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8790500579232974,0.83,0.0,0.032,0.5793607604792965
"[2, 13, 15, 21, 22, 40]",3.5730297497463916,0.5953317647058823,lstm_v2,113,3,38,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.893854033290653,0.83,0.0,0.0,0.5793607604792965
"[8, 12, 15, 21, 22, 40]",3.3963962181122413,0.5320925490196079,lstm_v2,118,4,32,3,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.9053777208706786,0.83,0.0,0.0,0.5793607604792965
"[15, 17, 19, 21, 24, 40]",4.319437726893295,0.641664705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8787147125175294,0.83,0.0,0.032,0.5793607604792965
"[15, 17, 20, 21, 23, 40]",4.29116019688843,0.6011447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.869410401804768,0.83,0.0,0.0,0.5793607604792965
"[15, 16, 20, 21, 23, 40]",4.173733752396016,0.6247458823529412,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.8665508200719468,0.83,0.0,0.0,0.5793607604792965
"[6, 9, 13, 21, 24, 28]",3.716232082024699,0.5449765490196078,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.894408877507469,0.87,0.0,0.064,0.5793607604792965
"[5, 6, 29, 32, 35, 37]",3.955002549871085,0.45757662745098043,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.9118651301749894,0.87,0.0,0.128,0.5793607604792965
"[1, 18, 22, 28, 29, 30]",3.278324020402745,0.43149611764705886,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.8994024754588135,0.87,0.0,0.0,0.5793607604792965
"[11, 16, 19, 21, 32, 40]",3.822465129788097,0.659001843137255,montecarlo,139,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.8894579598804951,0.83,0.0,0.032,0.5793607604792965
