combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 19, 20, 40]",4.838952380952381,0.5,lstm,107,5,38,0,"{0: 2, 1: 3, 3: 1}",2,0.6390476190476191,0.95,0.0,1.0
"[9, 15, 16, 20, 21, 40]",5.497238095238095,0.5,lstm,121,3,31,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.6180952380952381,1.05,0.0,1.0
"[6, 7, 20, 21, 37, 40]",6.080571428571428,0.5,lstm,131,3,34,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.618095238095238,1.1,0.0,1.0
"[2, 3, 20, 21, 30, 40]",5.084761904761905,0.5,lstm,116,4,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.6285714285714286,1.1,0.0,1.0
"[6, 14, 20, 21, 22, 40]",5.497238095238095,0.5,lstm,123,5,34,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.618095238095238,1.0,0.0,1.0
"[15, 19, 20, 21, 36, 40]",4.962585034013606,0.5,lstm,151,3,25,0,"{1: 3, 2: 1, 3: 2}",1,0.4897959183673469,0.9,0.0,1.0
"[2, 13, 20, 21, 38, 40]",5.084761904761905,0.5,lstm,134,4,38,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.6285714285714286,1.1,0.0,1.0
"[15, 20, 21, 29, 37, 40]",5.180571428571429,0.5,lstm,162,2,25,0,"{1: 2, 2: 2, 3: 2}",2,0.618095238095238,0.9,0.0,1.0
"[1, 18, 20, 21, 31, 40]",4.666190476190477,0.5,lstm,131,3,39,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.6238095238095238,1.05,0.0,1.0
"[11, 19, 20, 21, 31, 40]",5.950272108843538,0.5,lstm,142,2,29,0,"{1: 3, 2: 1, 3: 2}",3,0.5006802721088436,1.05,0.0,1.0
"[18, 19, 20, 21, 25, 40]",5.612585034013605,0.5,lstm,143,3,22,0,"{1: 3, 2: 2, 3: 1}",1,0.48979591836734704,1.05,0.0,1.0
"[10, 14, 19, 20, 21, 40]",5.621836734693878,0.5,lstm,124,4,30,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5129251700680273,1.05,0.0,1.0
"[7, 19, 20, 21, 25, 40]",5.783605442176871,0.5,lstm,132,2,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.5006802721088436,0.85,0.0,1.0
"[6, 19, 20, 21, 28, 40]",5.615034013605443,0.5,lstm,134,4,34,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.49591836734693884,1.05,0.0,1.0
"[7, 19, 20, 21, 26, 40]",5.781156462585034,0.5,lstm,133,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.4945578231292517,1.05,0.0,1.0
"[17, 19, 20, 21, 26, 40]",5.787959183673469,0.5,lstm,143,3,23,0,"{1: 3, 2: 2, 3: 1}",2,0.5115646258503401,1.05,0.0,1.0
"[3, 19, 20, 21, 33, 40]",5.781156462585034,0.5,lstm,136,2,37,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.4945578231292517,1.05,0.0,1.0
"[8, 19, 20, 21, 38, 40]",5.869931972789116,0.5,lstm,146,4,32,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.5081632653061225,1.05,0.0,1.0
"[19, 20, 21, 22, 39, 40]",3.9693877551020407,0.5,lstm,161,3,21,0,"{1: 2, 2: 2, 3: 2}",1,0.5068027210884354,0.8,0.0,1.0
"[13, 19, 20, 21, 27, 40]",5.786054421768707,0.5,lstm,140,2,27,0,"{1: 3, 2: 2, 3: 1}",2,0.5068027210884354,1.05,0.0,1.0
"[3, 5, 19, 20, 21, 40]",6.200272108843538,0.5,lstm,108,2,37,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.5006802721088436,1.05,0.0,1.0
"[15, 19, 20, 21, 22, 40]",5.608231292517007,0.5,lstm,137,3,25,0,"{1: 3, 2: 2, 3: 1}",1,0.4789115646258503,1.05,0.0,1.0
"[6, 15, 19, 20, 21, 40]",5.606326530612245,0.5,lstm,121,3,34,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.4741496598639455,1.05,0.0,1.0
