epoch,train_loss,val_loss
1,0.08358996346592903,0.09026259183883667
2,0.07352120131254196,0.09343399107456207
3,0.06475971698760986,0.09063360840082169
4,0.05719403445720673,0.08201375603675842
5,0.05079199574887752,0.07620178163051605
6,0.04711114075034857,0.0714559406042099
7,0.04416969768702984,0.06623759865760803
8,0.04116123262792826,0.06143425032496452
