combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[4, 7, 19, 20, 21, 27]",5.083333333333334,0.5,default,98,2,23,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,1.0,0.9,0.0,1.0
"[1, 3, 10, 19, 20, 26]",5.333333333333334,0.5,default,79,3,25,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",2,1.0,0.9,0.0,1.0
"[1, 5, 13, 18, 19, 20]",2.9,0.5,default,76,2,19,0,"{np.int64(0): 2, np.int64(1): 4}",3,1.0,0.825,0.0,1.0
"[7, 8, 15, 19, 20, 29]",5.250000000000001,0.5,default,98,2,22,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",3,1.0,0.9,0.0,1.0
"[7, 20, 22, 25, 34, 35]",5.816666666666667,0.5,default,143,3,28,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,1.0,1.1,0.0,1.0
"[12, 13, 17, 20, 32, 35]",4.383333333333334,0.5,default,129,3,23,0,"{np.int64(1): 4, np.int64(3): 2}",2,1.0,1.05,0.0,1.0
"[3, 14, 20, 26, 37, 38]",6.233333333333333,0.5,default,138,4,35,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,1.0,1.1,0.0,1.0
"[1, 3, 12, 16, 19, 26]",5.333333333333334,0.5,default,77,3,25,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",2,1.0,0.9,0.0,1.0
"[10, 11, 17, 21, 22, 29]",5.15,0.5,default,110,2,19,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",3,1.0,0.8749999999999999,0.0,1.0
"[4, 10, 15, 16, 19, 32]",4.916666666666668,0.5,default,96,4,28,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(3): 1}",1,1.0,0.9,0.0,1.0
"[3, 6, 7, 13, 26, 27]",5.250000000000001,0.5,default,82,2,24,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",3,1.0,0.9500000000000001,0.0,1.0
"[4, 5, 7, 12, 14, 16]",3.3333333333333335,0.5,default,58,4,12,0,"{np.int64(0): 3, np.int64(1): 3}",2,1.0,0.6749999999999999,0.0,1.0
"[2, 3, 10, 11, 22, 34]",5.500000000000001,0.5,default,82,4,32,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 1, np.int64(3): 1}",3,1.0,0.9500000000000001,0.0,1.0
"[3, 4, 8, 16, 26, 32]",5.166666666666668,0.5,default,89,5,29,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 1, np.int64(3): 1}",1,1.0,0.7999999999999999,0.0,1.0
"[7, 16, 19, 21, 26, 35]",5.983333333333333,0.5,default,124,2,28,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,1.0,1.05,0.0,1.0
"[8, 13, 16, 17, 19, 31]",5.050000000000001,0.5,default,104,2,23,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(3): 1}",4,1.0,1.05,0.0,1.0
"[5, 7, 10, 23, 24, 26]",3.25,0.5,default,95,3,21,0,"{np.int64(0): 3, np.int64(2): 3}",3,1.0,0.9500000000000001,0.0,1.0
"[4, 16, 17, 24, 26, 28]",5.816666666666667,0.5,default,115,5,24,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",1,1.0,0.95,0.0,1.0
