combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 3, 9, 15, 19, 22]",4.500000000000001,0.5,default,70,2,20,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",3,1.0,0.9,0.0,1.0
"[3, 12, 15, 19, 20, 22]",3.4833333333333334,0.5,default,91,3,19,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(2): 1}",2,1.0,0.825,0.0,1.0
"[3, 5, 12, 17, 20, 22]",4.500000000000001,0.5,default,79,3,19,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",3,1.0,0.825,0.0,1.0
"[8, 9, 15, 20, 22, 39]",5.65,0.5,default,113,3,31,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",0,1.0,1.05,0.0,1.0
"[15, 17, 22, 29, 34, 39]",5.083333333333334,0.5,default,156,2,24,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",2,1.0,0.9,0.0,1.0
"[4, 9, 22, 28, 37, 39]",6.066666666666667,0.5,default,139,3,35,0,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",1,1.0,1.1,0.0,1.0
"[15, 16, 22, 28, 38, 40]",5.000000000000001,0.5,default,159,5,25,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",0,1.0,0.7999999999999999,0.0,1.0
"[21, 22, 30, 33, 36, 39]",3.0,0.5,default,181,3,18,0,"{np.int64(2): 3, np.int64(3): 3}",0,1.0,0.825,0.0,1.0
"[2, 3, 4, 20, 21, 30]",5.333333333333334,0.5,default,80,4,28,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",2,1.0,0.9,0.0,1.0
"[4, 5, 7, 13, 20, 28]",5.500000000000001,0.5,default,77,3,24,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",3,1.0,0.9500000000000001,0.0,1.0
"[1, 4, 10, 15, 16, 23]",5.166666666666668,0.5,default,69,3,22,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",1,1.0,0.85,0.0,1.0
"[2, 3, 6, 10, 15, 26]",4.733333333333334,0.5,default,62,4,24,0,"{np.int64(0): 4, np.int64(1): 1, np.int64(2): 1}",2,1.0,0.85,0.0,1.0
"[2, 7, 19, 21, 32, 33]",6.15,0.5,default,114,2,31,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,1.0,1.05,0.0,1.0
"[4, 15, 16, 18, 29, 34]",5.816666666666667,0.5,default,116,4,30,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,1.0,1.05,0.0,1.0
"[6, 11, 14, 20, 21, 29]",5.983333333333333,0.5,default,101,3,23,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,1.0,1.1,0.0,1.0
"[3, 6, 7, 10, 23, 30]",3.65,0.5,default,79,3,27,0,"{np.int64(0): 4, np.int64(2): 2}",3,1.0,0.9,0.0,1.0
"[7, 12, 19, 20, 24, 36]",5.983333333333333,0.5,default,118,4,29,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,1.0,1.05,0.0,1.0
