combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 4, 10, 16, 19, 22]",4.333333333333334,0.5,default,74,4,19,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",2,1.0,0.825,0.0,1.0
"[10, 13, 15, 20, 22, 26]",4.816666666666667,0.5,default,106,4,16,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",1,1.0,0.9249999999999998,0.0,1.0
"[2, 7, 18, 20, 22, 37]",6.15,0.5,default,106,4,35,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",3,1.0,1.05,0.0,1.0
"[2, 3, 12, 22, 24, 28]",5.333333333333334,0.5,default,91,5,26,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",2,1.0,0.85,0.0,1.0
"[9, 16, 19, 22, 30, 36]",5.816666666666667,0.5,default,132,4,27,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,1.0,1.05,0.0,1.0
"[1, 8, 19, 22, 27, 36]",5.816666666666667,0.5,default,113,3,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,1.0,1.05,0.0,1.0
"[3, 15, 22, 30, 31, 39]",5.983333333333333,0.5,default,140,2,36,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",2,1.0,1.05,0.0,1.0
"[9, 10, 18, 20, 26, 29]",4.816666666666667,0.5,default,112,4,20,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",1,1.0,1.05,0.0,1.0
"[8, 17, 18, 20, 23, 28]",4.983333333333333,0.5,default,114,4,20,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,1.0,1.05,0.0,1.0
"[4, 8, 9, 18, 19, 32]",4.916666666666668,0.5,default,90,4,28,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(3): 1}",1,1.0,0.9,0.0,1.0
"[2, 4, 13, 15, 29, 31]",5.000000000000001,0.5,default,94,2,29,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",4,1.0,0.9,0.0,1.0
"[2, 8, 13, 18, 21, 31]",5.250000000000001,0.5,default,93,3,29,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",3,1.0,0.9,0.0,1.0
"[5, 13, 18, 19, 28, 32]",6.15,0.5,default,115,3,27,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",3,1.0,1.05,0.0,1.0
"[3, 11, 20, 27, 28, 37]",6.15,0.5,default,126,2,34,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",3,1.0,1.1,0.0,1.0
"[8, 13, 15, 25, 27, 29]",4.983333333333333,0.5,default,117,1,21,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",2,1.0,0.95,0.0,1.0
