combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 7, 19, 20, 26, 40]",4.983333333333333,0.5,default,113,3,39,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[7, 9, 17, 20, 22, 40]",5.983333333333333,0.5,default,115,3,33,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[7, 11, 12, 20, 29, 40]",6.15,0.5,default,119,3,33,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,1.0,1.1,0.0,1.0
"[7, 20, 22, 29, 36, 40]",5.333333333333334,0.5,default,154,4,33,0,"{0: 1, 1: 1, 2: 2, 3: 2}",2,1.0,0.9500000000000001,0.0,1.0
"[10, 12, 23, 31, 37, 40]",5.500000000000001,0.5,default,153,3,30,0,"{0: 1, 1: 1, 2: 1, 3: 3}",3,1.0,0.9500000000000001,0.0,1.0
"[17, 18, 25, 35, 37, 40]",5.333333333333334,0.5,default,172,2,23,0,"{1: 2, 2: 1, 3: 3}",2,1.0,0.9,0.0,1.0
"[3, 12, 27, 35, 36, 40]",5.166666666666668,0.5,default,153,3,37,0,"{0: 1, 1: 1, 2: 1, 3: 3}",1,1.0,0.9500000000000001,0.0,1.0
"[2, 9, 17, 20, 21, 22]",4.083333333333334,0.5,default,91,3,20,0,"{0: 2, 1: 2, 2: 2}",2,1.0,0.9,0.0,1.0
"[3, 18, 19, 26, 27, 29]",6.15,0.5,default,122,2,26,0,"{0: 1, 1: 2, 2: 3}",3,1.0,1.05,0.0,1.0
"[9, 10, 12, 16, 22, 27]",3.75,0.5,default,96,4,18,0,"{0: 2, 1: 2, 2: 2}",0,1.0,0.825,0.0,1.0
"[1, 5, 11, 16, 19, 32]",5.500000000000001,0.5,default,84,2,31,0,"{0: 2, 1: 3, 3: 1}",3,1.0,0.9,0.0,1.0
"[2, 8, 12, 15, 20, 28]",4.916666666666668,0.5,default,85,5,26,0,"{0: 2, 1: 3, 2: 1}",1,1.0,0.7999999999999999,0.0,1.0
"[5, 13, 14, 15, 17, 26]",3.65,0.5,default,90,2,21,0,"{0: 1, 1: 4, 2: 1}",3,1.0,0.9,0.0,1.0
"[1, 3, 7, 13, 23, 34]",5.000000000000001,0.5,default,81,1,33,0,"{0: 3, 1: 1, 2: 1, 3: 1}",4,1.0,0.85,0.0,1.0
"[1, 8, 11, 21, 23, 28]",5.083333333333334,0.5,default,92,2,27,0,"{0: 2, 1: 1, 2: 3}",2,1.0,0.9500000000000001,0.0,1.0
"[16, 17, 21, 22, 24, 34]",4.816666666666667,0.5,default,134,4,18,0,"{1: 2, 2: 3, 3: 1}",1,1.0,0.9749999999999999,0.0,1.0
"[8, 12, 15, 17, 26, 28]",4.816666666666667,0.5,default,106,4,20,0,"{0: 1, 1: 3, 2: 2}",1,1.0,1.05,0.0,1.0
"[10, 11, 20, 24, 25, 27]",4.816666666666667,0.5,default,117,3,17,0,"{0: 1, 1: 2, 2: 3}",1,1.0,0.9249999999999999,0.0,1.0
"[1, 5, 7, 19, 26, 35]",5.500000000000001,0.5,default,93,1,34,0,"{0: 3, 1: 1, 2: 1, 3: 1}",3,1.0,0.7999999999999999,0.0,1.0
"[7, 8, 17, 25, 26, 32]",5.983333333333333,0.5,default,115,3,25,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,1.0,1.05,0.0,1.0
"[2, 8, 13, 15, 22, 35]",5.083333333333334,0.5,default,95,3,33,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,0.9,0.0,1.0
"[1, 5, 9, 17, 22, 36]",5.333333333333334,0.5,default,90,2,35,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,1.0,0.9,0.0,1.0
"[19, 21, 22, 25, 27, 33]",4.216666666666667,0.5,default,147,1,14,0,"{1: 1, 2: 4, 3: 1}",1,1.0,0.875,0.0,1.0
"[7, 12, 19, 25, 28, 31]",6.15,0.5,default,122,2,24,0,"{0: 1, 1: 2, 2: 2, 3: 1}",3,1.0,1.05,0.0,1.0
"[2, 15, 19, 20, 23, 39]",6.15,0.5,default,118,2,37,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,1.0,1.05,0.0,1.0
"[2, 3, 5, 24, 31, 32]",5.000000000000001,0.5,default,97,3,30,0,"{0: 3, 2: 1, 3: 2}",4,1.0,0.9,0.0,1.0
"[1, 14, 21, 24, 26, 28]",5.050000000000001,0.5,default,114,4,27,0,"{0: 1, 1: 1, 2: 4}",0,1.0,1.1,0.0,1.0
