combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[12, 17, 20, 23, 36, 40]",3.629888284656286,0.5,default,148,4,28,1,"{1: 3, 2: 1, 3: 2}",2,1.0,0.83,0.0,0.032,0.5793607604792965
"[1, 4, 11, 15, 18, 20]",1.4870259518968612,0.5,default,69,3,19,0,"{0: 2, 1: 4}",1,1.0,0.73,0.0,0.0,0.5793607604792965
"[3, 4, 12, 13, 17, 23]",2.317443041917186,0.5,default,72,2,20,0,"{0: 2, 1: 3, 2: 1}",4,1.0,0.73,0.0,0.0,0.5793607604792965
"[1, 4, 10, 22, 28, 29]",2.4140031686637355,0.5,default,94,4,28,2,"{0: 3, 2: 3}",1,1.0,0.83,0.0,0.0,0.5793607604792965
"[2, 8, 21, 23, 27, 29]",2.1146667757494324,0.5,default,110,2,27,3,"{0: 2, 2: 4}",3,1.0,0.79,0.0,0.0,0.5793607604792965
"[1, 4, 6, 17, 23, 28]",3.108463600224919,0.5,default,79,3,27,0,"{0: 3, 1: 1, 2: 2}",2,1.0,0.73,0.0,0.032,0.5793607604792965
"[14, 17, 21, 22, 24, 30]",1.9006895348790787,0.5,default,128,4,16,1,"{1: 2, 2: 4}",1,1.0,0.87,0.0,0.064,0.5793607604792965
"[7, 12, 21, 26, 29, 37]",3.581608221283011,0.5,default,132,2,30,1,"{0: 1, 1: 1, 2: 3, 3: 1}",3,1.0,0.83,0.0,0.032,0.5793607604792965
"[1, 4, 9, 19, 31, 36]",3.648427828991623,0.5,default,100,2,35,0,"{0: 3, 1: 1, 3: 2}",2,1.0,0.87,0.0,0.064,0.5793607604792965
"[4, 5, 19, 29, 32, 39]",3.744987955738173,0.5,default,128,2,35,2,"{0: 2, 1: 1, 2: 1, 3: 2}",3,1.0,0.83,0.0,0.064,0.5793607604792965
"[16, 17, 24, 25, 26, 39]",3.40702751212525,0.5,default,147,3,23,0,"{1: 2, 2: 3, 3: 1}",1,1.0,0.83,0.0,0.064,0.5793607604792965
"[2, 6, 22, 25, 37, 39]",3.666967373326961,0.5,default,131,3,37,1,"{0: 2, 2: 2, 3: 2}",2,1.0,0.83,0.0,0.096,0.5793607604792965
"[5, 15, 19, 37, 38, 39]",3.242102815642144,0.5,default,153,1,34,1,"{0: 1, 1: 2, 3: 3}",3,1.0,0.83,0.0,0.096,0.5793607604792965
"[6, 29, 31, 34, 35, 38]",2.67162558682353,0.5,default,173,3,32,1,"{0: 1, 2: 1, 3: 4}",2,1.0,0.69,0.0,0.128,0.5793607604792965
"[2, 6, 36, 37, 38, 39]",2.237105016464057,0.5,default,158,4,37,0,"{0: 2, 3: 4}",2,1.0,0.71,0.0,0.128,0.5793607604792965
"[8, 9, 12, 15, 27, 40]",2.751963612276659,0.5,default,111,3,32,3,"{0: 2, 1: 2, 2: 1, 3: 1}",0,1.0,0.83,0.0,0.0,0.5793607604792965
"[17, 19, 23, 28, 35, 38]",2.499362320707686,0.5,default,160,2,21,0,"{1: 2, 2: 2, 3: 2}",3,1.0,0.83,0.0,0.064,0.5793607604792965
"[6, 15, 18, 27, 35, 40]",3.3104673853787006,0.5,default,141,3,34,2,"{0: 1, 1: 2, 2: 1, 3: 2}",0,1.0,0.83,0.0,0.064,0.5793607604792965
"[6, 12, 26, 27, 33, 35]",3.329006929714038,0.5,default,139,3,29,1,"{0: 1, 1: 1, 2: 2, 3: 2}",0,1.0,0.83,0.0,0.096,0.5793607604792965
