combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[1, 13, 16, 17, 21, 22]",2.5381155910328195,0.5,lstm,90,2,21,0,"{0: 1, 1: 3, 2: 2}",2,0.6293650793650793,0.87,0.0,0.0,0.6449973064219581
"[1, 11, 13, 16, 17, 22]",2.262200076618982,0.5,lstm,80,2,21,0,"{0: 1, 1: 4, 2: 1}",3,0.6432539682539682,0.83,0.0,0.0,0.6449973064219581
"[1, 13, 16, 18, 22, 24]",3.052987250397269,0.5,lstm,94,4,23,0,"{0: 1, 1: 3, 2: 2}",1,0.5416666666666667,0.87,0.0,0.0,0.6449973064219581
"[1, 13, 16, 18, 21, 23]",3.1855700300506706,0.5,lstm,92,2,22,0,"{0: 1, 1: 3, 2: 2}",2,0.6388888888888888,0.87,0.0,0.0,0.6449973064219581
"[1, 13, 15, 18, 19, 24]",2.7408290301940066,0.5,lstm,90,2,23,0,"{0: 1, 1: 4, 2: 1}",2,0.41507936507936505,0.87,0.0,0.0,0.6449973064219581
"[1, 13, 15, 19, 24, 35]",3.7354148766966655,0.5,lstm,107,1,34,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.44007936507936496,0.87,0.0,0.032,0.6449973064219581
"[1, 13, 15, 19, 23, 24]",3.2389102834865184,0.5,lstm,95,1,23,0,"{0: 1, 1: 3, 2: 2}",3,0.4289682539682539,0.87,0.0,0.0,0.6449973064219581
"[1, 2, 13, 15, 19, 24]",3.4030262647872167,0.5,lstm,74,2,23,0,"{0: 2, 1: 3, 2: 1}",3,0.44007936507936496,0.77,0.0,0.0,0.6449973064219581
"[1, 13, 15, 19, 24, 40]",3.0904175702747074,0.5,lstm,112,2,39,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.44007936507936507,0.83,0.0,0.032,0.6449973064219581
"[1, 13, 15, 19, 24, 34]",3.7354148766966655,0.5,lstm,106,2,33,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.44007936507936507,0.87,0.0,0.032,0.6449973064219581
"[1, 13, 15, 19, 20, 24]",2.7426718796409264,0.5,lstm,92,2,23,0,"{0: 1, 1: 4, 2: 1}",2,0.42222222222222217,0.87,0.0,0.0,0.6449973064219581
"[1, 13, 16, 19, 20, 24]",2.758131338890088,0.5,lstm,93,3,23,0,"{0: 1, 1: 4, 2: 1}",2,0.4821428571428571,0.87,0.0,0.0,0.6449973064219581
