epoch,train_loss,val_loss
1,0.08875892668962479,0.08983133733272552
2,0.08389186277985573,0.0899663046002388
3,0.075500106215477,0.0884331464767456
4,0.0611748818308115,0.08135201036930084
5,0.05136333703994751,0.07745262235403061
6,0.046953382715582845,0.07111344486474991
7,0.04316654402762651,0.06638726592063904
8,0.04049424529075622,0.06295552849769592
