Draw,Motivo,SVI,Timestamp
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.852461
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.853093
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.853776
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.854224
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.854654
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.855506
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.855925
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.857685
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.858588
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.859077
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.859497
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.859869
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.860262
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.860701
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.861087
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.861490
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.861898
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.862293
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.862669
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.863014
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.863388
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.863770
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.864171
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.865501
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.866049
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.866454
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.866826
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.867198
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.867568
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.867942
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.868393
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-16 16:04:30.868890
