combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.6176761348830526,0.5,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8229437229437229,0.87,0.0,0.032,0.5708429048325451
"[5, 6, 29, 32, 35, 37]",3.8861353981271582,0.5,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.8402597402597403,0.87,0.0,0.128,0.5708429048325451
"[1, 18, 22, 28, 29, 30]",3.2389626420198616,0.5,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.8151515151515152,0.87,0.0,0.032,0.5708429048325451
"[11, 16, 19, 21, 32, 40]",3.7318990818404973,0.5,montecarlo,139,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.861038961038961,0.83,0.0,0.032,0.5708429048325451
"[1, 5, 18, 21, 25, 29]",3.274626732074161,0.5,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.7950216450216451,0.87,0.0,0.0,0.5708429048325451
"[4, 9, 13, 20, 26, 28]",3.5978869141821903,0.5,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.8168831168831169,0.87,0.0,0.0,0.5708429048325451
"[3, 5, 18, 21, 25, 30]",3.8672703992722157,0.5,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.8318181818181818,0.87,0.0,0.032,0.5708429048325451
"[8, 16, 20, 23, 26, 33]",3.626918353342246,0.5,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8597402597402598,0.87,0.0,0.032,0.5708429048325451
"[5, 13, 21, 22, 31, 32]",3.8420989454686474,0.5,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8103896103896104,0.87,0.0,0.064,0.5708429048325451
"[7, 22, 23, 27, 29, 37]",2.5763499444866174,0.5,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.8437229437229437,0.87,0.0,0.032,0.5708429048325451
"[4, 8, 13, 18, 26, 37]",3.7210258836532106,0.5,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8177489177489178,0.87,0.0,0.032,0.5708429048325451
"[2, 6, 16, 24, 25, 26]",3.060479093775552,0.5,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.8545454545454545,0.87,0.0,0.032,0.5708429048325451
"[1, 4, 16, 22, 39, 40]",3.174865138705807,0.5,montecarlo,122,4,39,2,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.8402597402597403,0.83,0.0,0.032,0.5708429048325451
"[4, 9, 13, 22, 23, 29]",3.8004545964113396,0.5,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.7900432900432901,0.87,0.0,0.0,0.5708429048325451
