combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[5, 11, 21, 22, 26, 38]",3.52462814786499,0.5,combined,123,3,33,0,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.8093240093240093,0.83,0.0,0.032,0.5934653640171786
"[3, 4, 17, 19, 22, 28]",3.2285345824022658,0.5,combined,93,3,25,0,"{0: 2, 1: 2, 2: 2}",3,0.8503496503496504,0.87,0.0,0.0,0.5934653640171786
"[2, 7, 15, 26, 35, 37]",3.6526008609057854,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8517482517482518,0.87,0.0,0.064,0.5934653640171786
"[6, 7, 11, 21, 22, 40]",3.5193160103409205,0.5,combined,107,3,34,1,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.786946386946387,0.83,0.0,0.032,0.5934653640171786
"[9, 11, 18, 19, 25, 27]",2.9239028625649155,0.5,combined,109,1,18,1,"{0: 1, 1: 3, 2: 2}",2,0.8587412587412588,0.83,0.0,0.0,0.5934653640171786
"[4, 21, 24, 30, 38, 40]",2.9714437266670477,0.5,combined,157,5,36,1,"{0: 1, 2: 3, 3: 2}",0,0.8573426573426574,0.83,0.0,0.064,0.5934653640171786
"[6, 15, 16, 29, 30, 39]",3.455775098685822,0.5,combined,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.855944055944056,0.83,0.0,0.064,0.5934653640171786
"[7, 12, 17, 20, 22, 34]",3.5303829635160655,0.5,combined,112,4,27,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8335664335664336,0.83,0.0,0.032,0.5934653640171786
"[3, 11, 20, 26, 32, 34]",3.548045820783598,0.5,combined,126,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.827972027972028,0.83,0.0,0.064,0.5934653640171786
"[14, 19, 22, 26, 33, 34]",2.8739964372215976,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8251748251748252,0.87,0.0,0.096,0.5934653640171786
"[6, 16, 19, 34, 37, 40]",3.177632131273184,0.5,combined,152,4,34,1,"{0: 1, 1: 2, 3: 3}",2,0.8125874125874126,0.83,0.0,0.096,0.5934653640171786
"[1, 11, 16, 30, 36, 37]",3.6956374750656327,0.5,combined,131,3,36,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8247086247086247,0.83,0.0,0.064,0.5934653640171786
"[7, 11, 18, 29, 30, 37]",3.324814308287738,0.5,combined,132,2,30,0,"{0: 1, 1: 2, 2: 2, 3: 1}",4,0.8009324009324009,0.83,0.0,0.032,0.5934653640171786
