combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[5, 14, 22, 26, 30, 34]",5.75969696969697,0.5,transformer_fallback,131,5,29,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8575757575757577,1.0,0.0,1.0
"[9, 14, 25, 26, 29, 32]",5.760137741046832,0.5,transformer_fallback,135,3,23,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8586776859504133,1.1,0.0,1.0
"[6, 14, 16, 23, 26, 33]",5.754628099173554,0.5,transformer_fallback,118,4,27,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8449035812672177,1.05,0.0,1.0
"[1, 4, 14, 16, 22, 23]",5.109035812672177,0.5,transformer_fallback,80,4,22,0,"{0: 2, 1: 2, 2: 2}",1,0.8559228650137741,0.9,0.0,1.0
"[6, 19, 21, 24, 28, 35]",5.777988980716254,0.5,transformer_fallback,133,3,29,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.903305785123967,1.05,0.0,1.0
"[6, 16, 22, 25, 29, 36]",5.766308539944903,0.5,transformer_fallback,134,4,30,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8741046831955923,1.05,0.0,1.0
"[12, 16, 23, 32, 37, 38]",5.281763085399449,0.5,transformer_fallback,158,4,26,0,"{1: 2, 2: 1, 3: 3}",2,0.8710743801652893,0.9,0.0,1.0
"[3, 9, 16, 26, 31, 33]",5.931652892561983,0.5,transformer_fallback,118,2,30,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8707988980716254,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.937713498622589,0.5,transformer_fallback,122,4,33,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8859504132231405,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.9430303030303033,0.5,transformer_fallback,154,2,39,0,"{0: 1, 2: 3, 3: 2}",0,0.8575757575757577,0.9500000000000001,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.768292011019284,0.5,transformer_fallback,112,4,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8790633608815427,1.05,0.0,1.0
"[3, 5, 17, 27, 38, 40]",6.591597796143251,0.5,transformer_fallback,130,2,37,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8539944903581267,1.05,0.0,1.0
"[7, 14, 21, 22, 30, 35]",5.759035812672177,0.5,transformer_fallback,129,3,28,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8559228650137741,1.1,0.0,1.0
"[3, 8, 17, 20, 24, 27]",5.040247933884298,0.5,transformer_fallback,99,3,24,0,"{0: 2, 1: 2, 2: 2}",2,0.8922865013774105,0.9,0.0,1.0
"[1, 3, 9, 13, 35, 36]",5.286391184573003,0.5,transformer_fallback,97,1,35,0,"{0: 3, 1: 1, 3: 2}",2,0.8826446280991735,0.85,0.0,1.0
"[1, 10, 14, 17, 32, 40]",4.754517906336089,0.5,transformer_fallback,114,4,39,0,"{0: 2, 1: 2, 3: 2}",1,0.8446280991735537,1.05,0.0,1.0
"[7, 9, 14, 27, 28, 33]",5.765757575757576,0.5,transformer_fallback,118,2,26,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8727272727272728,1.1,0.0,1.0
"[8, 17, 18, 30, 34, 40]",5.766308539944903,0.5,transformer_fallback,147,5,32,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8741046831955923,0.95,0.0,1.0
"[2, 14, 15, 21, 38, 40]",5.015757575757576,0.5,transformer_fallback,130,4,38,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8727272727272728,1.05,0.0,1.0
"[3, 27, 32, 37, 39, 40]",4.677245179063362,0.5,transformer_fallback,178,2,37,0,"{0: 1, 2: 1, 3: 4}",2,0.8597796143250689,0.9,0.0,1.0
"[1, 12, 17, 26, 36, 37]",6.182754820936639,0.5,transformer_fallback,129,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8735537190082645,1.05,0.0,1.0
"[18, 30, 33, 35, 38, 40]",4.344683195592287,0.5,transformer_fallback,194,4,22,0,"{1: 1, 2: 1, 3: 4}",0,0.8617079889807162,0.85,0.0,1.0
