combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[3, 5, 13, 20, 21, 40]",4.647581306768826,0.5334447058823529,lstm_v2,102,2,37,2,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.8424523007856342,0.83,0.0,0.0,0.5934653640171786
"[6, 7, 20, 21, 37, 40]",4.56932887171942,0.5609572549019608,lstm_v2,131,3,34,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8508978675645342,0.83,0.0,0.064,0.5934653640171786
"[11, 16, 20, 21, 37, 40]",4.570432975338539,0.6844407843137255,lstm_v2,145,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.8445286195286196,0.83,0.0,0.032,0.5934653640171786
"[3, 17, 20, 21, 25, 40]",4.380842011712517,0.5578764705882353,lstm_v2,126,2,37,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8455387205387206,0.83,0.0,0.0,0.5934653640171786
"[3, 20, 21, 23, 28, 40]",4.388773640844353,0.6022392156862746,lstm_v2,135,3,37,1,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.8456509539842874,0.83,0.0,0.0,0.5934653640171786
"[5, 11, 20, 21, 30, 40]",4.395461762216787,0.6257286274509805,lstm_v2,127,3,35,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8540965207631874,0.83,0.0,0.0,0.5934653640171786
"[7, 14, 20, 21, 24, 40]",4.297474044864193,0.5566564705882353,lstm_v2,126,4,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8539842873176207,0.83,0.0,0.064,0.5934653640171786
"[5, 14, 18, 20, 21, 40]",4.280695693178104,0.5797458823529412,lstm_v2,118,4,35,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8475869809203143,0.83,0.0,0.032,0.5934653640171786
"[15, 18, 20, 21, 31, 40]",4.298490524519275,0.6794607843137255,lstm_v2,145,3,25,1,"{1: 3, 2: 1, 3: 2}",1,0.8477272727272728,0.83,0.0,0.032,0.5934653640171786
"[6, 15, 19, 20, 21, 40]",4.286545211906042,0.6100290196078432,lstm_v2,121,3,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8491301907968575,0.83,0.0,0.032,0.5934653640171786
"[9, 10, 17, 20, 21, 40]",4.263048517994194,0.571533725490196,lstm_v2,117,3,31,2,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8570426487093155,0.83,0.0,0.0,0.5934653640171786
"[11, 20, 21, 25, 26, 40]",4.265420758087372,0.6033764705882353,lstm_v2,143,3,29,1,"{1: 2, 2: 3, 3: 1}",1,0.8459315375982044,0.83,0.0,0.0,0.5934653640171786
"[4, 15, 20, 21, 23, 40]",4.268571144935088,0.6188266666666667,lstm_v2,123,3,36,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8472783389450056,0.83,0.0,0.0,0.5934653640171786
