epoch,train_loss,val_loss
1,0.08295114442706109,0.08436532318592072
2,0.07606732591986656,0.08187756687402725
3,0.06968556433916091,0.07837984710931778
4,0.06260423079133033,0.07323529571294785
5,0.0543582309782505,0.06445840746164322
6,0.04684609692543745,0.060299910604953766
7,0.043476355858147145,0.05726023390889168
8,0.040328912138938904,0.053592607378959656
