combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[8, 15, 21, 27, 31, 33]",3.359563741807902,0.5,combined,135,1,25,2,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.8122895622895623,0.87,0.0,0.064,0.5786781510173923
"[2, 7, 15, 26, 35, 37]",3.5607566908787973,0.5,combined,122,2,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,0.8481481481481481,0.87,0.0,0.064,0.5786781510173923
"[14, 19, 22, 26, 33, 34]",2.8077035236881644,0.5,combined,148,4,20,1,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8481481481481482,0.87,0.0,0.096,0.5786781510173923
"[1, 2, 20, 21, 22, 30]",2.95231071228146,0.5,combined,96,4,29,1,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",1,0.8378787878787879,0.87,0.0,0.0,0.5786781510173923
"[8, 14, 15, 16, 21, 23]",2.233530099556806,0.5,combined,97,3,15,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",1,0.7776094276094276,0.87,0.0,0.032,0.5786781510173923
"[7, 8, 19, 33, 34, 35]",3.4723845487321814,0.5,combined,136,2,28,1,"{np.int64(0): 2, np.int64(1): 1, np.int64(3): 3}",2,0.8030303030303031,0.87,0.0,0.096,0.5786781510173923
"[1, 7, 14, 17, 20, 23]",3.0132453267424633,0.5,combined,82,2,22,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",3,0.8127946127946128,0.87,0.0,0.032,0.5786781510173923
"[1, 6, 18, 21, 28, 35]",3.274301264068773,0.5,combined,109,3,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",0,0.8606060606060606,0.87,0.0,0.064,0.5786781510173923
"[6, 16, 19, 22, 25, 31]",3.4681292184903563,0.5,combined,119,3,25,1,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8646464646464647,0.87,0.0,0.064,0.5786781510173923
"[1, 7, 8, 16, 22, 27]",2.272529499795069,0.5,combined,81,3,26,3,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",1,0.7760942760942761,0.87,0.0,0.0,0.5786781510173923
"[7, 8, 17, 18, 32, 33]",3.456438750793035,0.5,combined,115,3,26,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",2,0.8141414141414142,0.87,0.0,0.064,0.5786781510173923
"[5, 8, 15, 16, 22, 23]",1.7920512774351736,0.5,combined,89,3,18,3,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.7836700336700337,0.87,0.0,0.0,0.5786781510173923
"[7, 8, 18, 23, 25, 30]",3.417688747198982,0.5,combined,111,3,23,1,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",2,0.8067340067340067,0.87,0.0,0.0,0.5786781510173923
"[1, 7, 8, 15, 17, 35]",2.908070085692231,0.5,combined,83,1,34,1,"{np.int64(0): 3, np.int64(1): 2, np.int64(3): 1}",2,0.775084175084175,0.87,0.0,0.032,0.5786781510173923
"[8, 13, 15, 23, 27, 33]",3.435543988195357,0.5,combined,119,1,25,2,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8038720538720538,0.87,0.0,0.032,0.5786781510173923
"[9, 14, 23, 29, 30, 34]",3.4704673120298204,0.5,combined,139,3,25,1,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",2,0.8747474747474747,0.87,0.0,0.064,0.5786781510173923
"[5, 6, 14, 16, 24, 36]",3.413628258085446,0.5,combined,101,5,31,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",1,0.8858585858585859,0.87,0.0,0.128,0.5786781510173923
"[1, 2, 18, 20, 22, 37]",3.589020344948353,0.5,combined,100,4,36,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.841919191919192,0.87,0.0,0.032,0.5786781510173923
