epoch,train_loss,val_loss
1,0.08290192469954491,0.08910494297742844
2,0.07679148569703102,0.08783414214849472
3,0.06807945549488068,0.08949533104896545
4,0.0590985194593668,0.08188686519861221
5,0.047262811064720155,0.06569182127714157
6,0.036144469492137433,0.053719814866781235
7,0.029764469936490057,0.04585329070687294
8,0.026004610285162925,0.04124967008829117
