combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[12, 16, 23, 25, 32, 38]",5.768741258741259,0.5,transformer_fallback,146,4,26,0,"{1: 2, 2: 2, 3: 2}",1,0.8801864801864802,1.05,0.0,1.0
"[3, 9, 16, 26, 31, 33]",5.937459207459208,0.5,transformer_fallback,118,2,30,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8853146853146853,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.936526806526806,0.5,transformer_fallback,122,4,33,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.882983682983683,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.9444289044289045,0.5,transformer_fallback,154,2,39,0,"{0: 1, 2: 3, 3: 2}",0,0.8610722610722611,0.9500000000000001,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.782167832167833,0.5,transformer_fallback,112,4,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9137529137529138,1.05,0.0,1.0
"[3, 5, 17, 27, 38, 40]",6.591911421911422,0.5,transformer_fallback,130,2,37,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8547785547785548,1.05,0.0,1.0
"[7, 14, 21, 22, 30, 35]",5.768461538461539,0.5,transformer_fallback,129,3,28,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8794871794871795,1.1,0.0,1.0
"[3, 8, 17, 20, 24, 27]",5.036806526806527,0.5,transformer_fallback,99,3,24,0,"{0: 2, 1: 2, 2: 2}",2,0.8836829836829837,0.9,0.0,1.0
"[1, 3, 9, 13, 35, 36]",5.281305361305361,0.5,transformer_fallback,97,1,35,0,"{0: 3, 1: 1, 3: 2}",2,0.8699300699300699,0.85,0.0,1.0
"[1, 10, 14, 17, 32, 40]",4.757925407925408,0.5,transformer_fallback,114,4,39,0,"{0: 2, 1: 2, 3: 2}",1,0.8531468531468531,1.05,0.0,1.0
"[7, 9, 14, 27, 28, 33]",5.7656643356643364,0.5,transformer_fallback,118,2,26,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8724941724941725,1.1,0.0,1.0
"[8, 17, 18, 30, 34, 40]",5.75937062937063,0.5,transformer_fallback,147,5,32,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8567599067599068,0.95,0.0,1.0
"[2, 14, 15, 21, 38, 40]",5.014638694638695,0.5,transformer_fallback,130,4,38,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8699300699300699,1.05,0.0,1.0
"[3, 27, 32, 37, 39, 40]",4.674405594405595,0.5,transformer_fallback,178,2,37,0,"{0: 1, 2: 1, 3: 4}",2,0.8526806526806527,0.9,0.0,1.0
"[1, 12, 17, 26, 36, 37]",6.187459207459208,0.5,transformer_fallback,129,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8853146853146854,1.05,0.0,1.0
"[18, 30, 33, 35, 38, 40]",4.340512820512821,0.5,transformer_fallback,194,4,22,0,"{1: 1, 2: 1, 3: 4}",0,0.8512820512820513,0.85,0.0,1.0
"[8, 16, 21, 22, 23, 35]",5.771818181818182,0.5,transformer_fallback,125,3,27,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8878787878787879,1.05,0.0,1.0
"[8, 9, 18, 30, 32, 40]",5.58990675990676,0.5,transformer_fallback,137,5,32,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.8497668997668998,0.95,0.0,1.0
"[2, 8, 13, 28, 36, 37]",6.36,0.5,transformer_fallback,124,4,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.9,1.1,0.0,1.0
"[3, 7, 13, 18, 20, 25]",5.208881118881119,0.5,transformer_fallback,86,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8972027972027972,0.9,0.0,1.0
"[5, 14, 33, 34, 38, 39]",4.518461538461539,0.5,transformer_fallback,163,3,34,0,"{0: 1, 1: 1, 3: 4}",1,0.8794871794871795,0.9500000000000001,0.0,1.0
"[14, 23, 29, 31, 32, 36]",5.2058041958041965,0.5,transformer_fallback,165,3,22,0,"{1: 1, 2: 2, 3: 3}",3,0.8895104895104895,0.9500000000000001,0.0,1.0
"[14, 15, 19, 26, 33, 39]",5.771538461538462,0.5,transformer_fallback,146,2,25,0,"{1: 3, 2: 1, 3: 2}",1,0.8871794871794871,1.05,0.0,1.0
"[1, 7, 15, 17, 29, 31]",4.908601398601398,0.5,transformer_fallback,100,0,30,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,0.8965034965034965,0.95,0.0,1.0
"[1, 8, 13, 23, 39, 40]",5.1758974358974355,0.5,transformer_fallback,124,2,39,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8564102564102565,1.1,0.0,1.0
"[2, 9, 12, 27, 33, 35]",5.762214452214453,0.5,transformer_fallback,118,2,33,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,0.863869463869464,1.1,0.0,1.0
