combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 20, 21, 22, 40]",4.653238095238096,0.5,lstm,113,5,38,1,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.5914285714285714,1.0,0.0,1.0
"[15, 16, 18, 21, 22, 40]",5.531066666666667,0.5,lstm,132,4,25,1,"{1: 3, 2: 2, 3: 1}",0,0.7026666666666668,1.05,0.0,1.0
"[7, 9, 21, 22, 37, 40]",6.119199999999999,0.5,lstm,136,2,33,2,"{0: 2, 2: 2, 3: 2}",2,0.7146666666666667,1.1,0.0,1.0
"[6, 20, 21, 22, 31, 40]",5.6513333333333335,0.5,lstm,140,4,34,1,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.5866666666666667,1.1,0.0,1.0
"[2, 3, 20, 21, 22, 40]",5.067238095238095,0.5,lstm,108,4,38,1,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.5847619047619048,1.1,0.0,1.0
"[6, 14, 15, 20, 21, 40]",5.488704761904762,0.5,lstm,116,4,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.5967619047619048,1.05,0.0,1.0
"[2, 20, 21, 35, 38, 40]",4.018933333333334,0.5,lstm,156,4,38,1,"{0: 1, 1: 1, 2: 1, 3: 3}",1,0.6306666666666667,0.9500000000000001,0.0,1.0
"[13, 20, 21, 29, 37, 40]",5.3554666666666675,0.5,lstm,160,2,27,2,"{1: 2, 2: 2, 3: 2}",3,0.6386666666666667,0.9500000000000001,0.0,1.0
"[15, 19, 20, 21, 32, 40]",5.622609523809524,0.5,lstm,147,3,25,1,"{1: 3, 2: 1, 3: 2}",1,0.5148571428571429,1.05,0.0,1.0
"[1, 18, 19, 20, 21, 40]",4.628704761904762,0.5,lstm,119,3,39,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5300952380952382,1.05,0.0,1.0
"[11, 19, 20, 21, 31, 40]",5.964933333333334,0.5,lstm,142,2,29,1,"{1: 3, 2: 1, 3: 2}",3,0.5373333333333333,1.05,0.0,1.0
"[18, 19, 20, 21, 25, 40]",5.625276190476191,0.5,lstm,143,3,22,2,"{1: 3, 2: 2, 3: 1}",1,0.5215238095238095,1.05,0.0,1.0
"[10, 14, 19, 20, 21, 40]",5.631600000000001,0.5,lstm,124,4,30,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5373333333333333,1.05,0.0,1.0
"[7, 19, 20, 21, 25, 40]",5.788514285714285,0.5,lstm,132,2,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.512952380952381,0.85,0.0,1.0
"[6, 19, 20, 21, 28, 40]",5.622076190476191,0.5,lstm,134,4,34,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.5135238095238096,1.05,0.0,1.0
"[7, 19, 20, 21, 26, 40]",5.788514285714285,0.5,lstm,133,3,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.512952380952381,1.05,0.0,1.0
"[17, 19, 20, 21, 26, 40]",5.7975047619047615,0.5,lstm,143,3,23,2,"{1: 3, 2: 2, 3: 1}",2,0.5354285714285714,1.05,0.0,1.0
"[3, 19, 20, 21, 33, 40]",5.794838095238095,0.5,lstm,136,2,37,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.5287619047619048,1.05,0.0,1.0
"[8, 19, 20, 21, 38, 40]",5.878933333333333,0.5,lstm,146,4,32,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.5306666666666666,1.05,0.0,1.0
"[19, 20, 21, 22, 39, 40]",3.9685714285714284,0.5,lstm,161,3,21,1,"{1: 2, 2: 2, 3: 2}",1,0.5047619047619047,0.8,0.0,1.0
"[13, 19, 20, 21, 27, 40]",5.798266666666667,0.5,lstm,140,2,27,2,"{1: 3, 2: 2, 3: 1}",2,0.5373333333333333,1.05,0.0,1.0
"[3, 5, 19, 20, 21, 40]",6.211504761904762,0.5,lstm,108,2,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.5287619047619048,1.05,0.0,1.0
"[15, 19, 20, 21, 22, 40]",5.6063809523809525,0.5,lstm,137,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.4742857142857143,1.05,0.0,1.0
"[6, 15, 19, 20, 21, 40]",5.613085714285715,0.5,lstm,121,3,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.49104761904761907,1.05,0.0,1.0
"[7, 19, 20, 21, 28, 40]",5.788514285714285,0.5,lstm,135,3,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.512952380952381,1.05,0.0,1.0
