combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 5, 19, 20, 23, 40]",3.5027836686549243,0.5,default,110,2,37,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",4,1.0,1.05,0.0,0.5936921472296481
"[9, 16, 20, 21, 23, 40]",3.4533093230524536,0.5,default,129,3,31,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,1.0,1.05,0.0,0.5936921472296481
"[4, 5, 13, 22, 24, 40]",3.700681051064807,0.5,default,108,4,36,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,1.0,1.1,0.0,0.5936921472296481
"[4, 6, 12, 20, 25, 40]",3.3543606318475123,0.5,default,107,5,36,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",0,1.0,1.0,0.0,0.5936921472296481
"[3, 8, 14, 17, 34, 40]",3.5522580142573945,0.5,default,116,4,37,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",2,1.0,1.05,0.0,0.5936921472296481
"[8, 10, 15, 21, 37, 40]",3.6017323598598656,0.5,default,131,3,32,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",1,1.0,1.05,0.0,0.5936921472296481
"[5, 7, 12, 29, 35, 40]",3.6512067054623363,0.5,default,128,2,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,1.0,1.1,0.0,0.5936921472296481
"[15, 25, 30, 32, 38, 40]",2.9684607361482414,0.5,default,180,4,25,0,"{np.int64(1): 1, np.int64(2): 2, np.int64(3): 3}",0,1.0,0.9,0.0,0.5936921472296481
"[1, 3, 13, 15, 19, 22]",2.671614662533417,0.5,default,73,1,21,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",3,1.0,0.7999999999999999,0.0,0.5936921472296481
"[2, 3, 10, 11, 15, 19]",1.7810764416889444,0.5,default,60,2,17,0,"{np.int64(0): 3, np.int64(1): 3}",4,1.0,0.6749999999999999,0.0,0.5936921472296481
"[3, 7, 13, 19, 24, 25]",2.8200376993408294,0.5,default,91,1,22,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",4,1.0,0.7999999999999999,0.0,0.5936921472296481
"[2, 5, 12, 15, 20, 34]",3.1663581185581235,0.5,default,88,4,32,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(3): 1}",2,1.0,0.9,0.0,0.5936921472296481
"[4, 5, 8, 16, 23, 29]",3.2653068097630653,0.5,default,85,3,25,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",3,1.0,0.9,0.0,0.5936921472296481
