combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[8, 16, 18, 20, 34, 40]",2.8863753087078554,0.5,default,136,6,32,2,"{0: 1, 1: 3, 3: 2}",0,1.0,0.75,0.0,0.032,0.5793607604792965
"[9, 13, 16, 18, 34, 40]",3.3884879677899127,0.5,default,130,4,31,1,"{0: 1, 1: 3, 3: 2}",1,1.0,0.83,0.0,0.032,0.5793607604792965
"[15, 23, 26, 27, 33, 40]",2.867063283358546,0.5,default,164,2,25,2,"{1: 1, 2: 3, 3: 2}",1,1.0,0.73,0.0,0.032,0.5793607604792965
"[1, 15, 21, 34, 38, 40]",2.875946815019228,0.5,default,149,3,39,1,"{0: 1, 1: 1, 2: 1, 3: 3}",0,1.0,0.83,0.0,0.064,0.5793607604792965
"[1, 2, 10, 13, 18, 29]",3.186484182636131,0.5,default,73,3,28,1,"{0: 3, 1: 2, 2: 1}",3,1.0,0.73,0.0,0.0,0.5793607604792965
"[1, 9, 14, 16, 22, 37]",2.8856028276938837,0.5,default,99,3,36,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,1.0,0.87,0.0,0.064,0.5793607604792965
"[1, 7, 9, 14, 22, 39]",2.3062420672145865,0.5,default,92,2,38,1,"{0: 3, 1: 1, 2: 1, 3: 1}",1,1.0,0.83,0.0,0.064,0.5793607604792965
"[1, 9, 20, 25, 33, 36]",3.3104673853787006,0.5,default,124,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,1.0,0.87,0.0,0.064,0.5793607604792965
"[3, 13, 18, 24, 34, 35]",3.522127183207137,0.5,default,127,3,32,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,1.0,0.87,0.0,0.096,0.5793607604792965
"[6, 7, 8, 11, 15, 36]",2.9821629544404327,0.5,default,83,3,30,1,"{0: 3, 1: 2, 3: 1}",2,1.0,0.7899999999999999,0.0,0.064,0.5793607604792965
"[6, 9, 11, 28, 29, 36]",3.503587638871799,0.5,default,119,3,30,1,"{0: 2, 1: 1, 2: 2, 3: 1}",2,1.0,0.83,0.0,0.064,0.5793607604792965
"[17, 22, 30, 32, 33, 36]",2.3247816115499242,0.5,default,170,4,19,1,"{1: 1, 2: 2, 3: 3}",1,1.0,0.77,0.0,0.096,0.5793607604792965
"[2, 6, 10, 18, 33, 36]",3.425567056460588,0.5,default,105,5,34,0,"{0: 3, 1: 1, 3: 2}",1,1.0,0.83,0.0,0.096,0.5793607604792965
"[11, 12, 14, 16, 36, 37]",2.739990156560087,0.5,default,126,4,26,0,"{1: 4, 3: 2}",2,1.0,0.75,0.0,0.096,0.5793607604792965
"[1, 16, 27, 36, 38, 39]",2.3730616749231985,0.5,default,157,3,38,1,"{0: 1, 1: 1, 2: 1, 3: 3}",0,1.0,0.83,0.0,0.096,0.5793607604792965
"[4, 10, 11, 24, 36, 39]",3.570407246580412,0.5,default,124,4,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,1.0,0.83,0.0,0.096,0.5793607604792965
"[9, 18, 23, 30, 38, 39]",3.030443017813708,0.5,default,157,3,30,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,1.0,0.83,0.0,0.064,0.5793607604792965
"[3, 7, 13, 19, 24, 28]",2.7705031566119964,0.5,default,94,2,25,0,"{0: 2, 1: 2, 2: 2}",4,1.0,0.87,0.0,0.032,0.5793607604792965
"[1, 3, 17, 20, 31, 40]",3.147087650923539,0.5,default,112,2,39,1,"{0: 2, 1: 2, 3: 2}",3,1.0,0.83,0.0,0.032,0.5793607604792965
"[12, 13, 25, 30, 37, 40]",3.108463600224919,0.5,default,157,3,28,1,"{1: 2, 2: 2, 3: 2}",2,1.0,0.83,0.0,0.032,0.5793607604792965
"[6, 7, 11, 19, 21, 34]",3.078723081186982,0.5,default,98,2,28,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,1.0,0.83,0.0,0.064,0.5793607604792965
"[4, 5, 11, 13, 27, 28]",3.186484182636131,0.5,default,88,2,24,2,"{0: 2, 1: 2, 2: 2}",3,1.0,0.83,0.0,0.0,0.5793607604792965
"[2, 20, 23, 26, 33, 37]",3.600147765618349,0.5,default,141,3,35,0,"{0: 1, 1: 1, 2: 2, 3: 2}",3,1.0,0.87,0.0,0.064,0.5793607604792965
"[6, 9, 12, 18, 21, 27]",2.1911423961326997,0.5,default,93,3,21,1,"{0: 2, 1: 2, 2: 2}",0,1.0,0.75,0.0,0.032,0.5793607604792965
"[2, 5, 13, 28, 36, 37]",3.600147765618349,0.5,default,121,3,35,1,"{0: 2, 1: 1, 2: 1, 3: 2}",4,1.0,0.87,0.0,0.064,0.5793607604792965
