combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 19, 20, 40]",4.8400128700128695,0.5,lstm,107,5,38,0,"{0: 2, 1: 3, 3: 1}",2,0.6416988416988417,0.95,0.0,1.0
"[9, 15, 16, 20, 21, 40]",5.500656370656371,0.5,lstm,121,3,31,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.6266409266409267,1.05,0.0,1.0
"[6, 7, 20, 21, 37, 40]",6.085405405405405,0.5,lstm,131,3,34,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.6301801801801803,1.1,0.0,1.0
"[2, 3, 20, 21, 30, 40]",5.091891891891891,0.5,lstm,116,4,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.6463963963963965,1.1,0.0,1.0
"[6, 14, 20, 21, 22, 40]",5.501171171171171,0.5,lstm,123,5,34,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.627927927927928,1.0,0.0,1.0
"[15, 19, 20, 21, 36, 40]",4.9589446589446595,0.5,lstm,151,3,25,0,"{1: 3, 2: 1, 3: 2}",1,0.4806949806949806,0.9,0.0,1.0
"[2, 13, 20, 21, 38, 40]",5.0862290862290855,0.5,lstm,134,4,38,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.6322393822393823,1.1,0.0,1.0
"[15, 20, 21, 29, 37, 40]",5.184504504504504,0.5,lstm,162,2,25,0,"{1: 2, 2: 2, 3: 2}",2,0.627927927927928,0.9,0.0,1.0
"[1, 18, 20, 21, 31, 40]",4.66981981981982,0.5,lstm,131,3,39,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.632882882882883,1.05,0.0,1.0
"[11, 19, 20, 21, 31, 40]",5.9454954954954955,0.5,lstm,142,2,29,0,"{1: 3, 2: 1, 3: 2}",3,0.48873873873873885,1.05,0.0,1.0
"[18, 19, 20, 21, 25, 40]",5.613577863577864,0.5,lstm,143,3,22,0,"{1: 3, 2: 2, 3: 1}",1,0.4922779922779923,1.05,0.0,1.0
"[10, 14, 19, 20, 21, 40]",5.6121621621621625,0.5,lstm,124,4,30,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.48873873873873885,1.05,0.0,1.0
"[7, 19, 20, 21, 25, 40]",5.782303732303732,0.5,lstm,132,2,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.49742599742599747,0.85,0.0,1.0
"[6, 19, 20, 21, 28, 40]",5.61010296010296,0.5,lstm,134,4,34,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.48359073359073357,1.05,0.0,1.0
"[7, 19, 20, 21, 26, 40]",5.781145431145431,0.5,lstm,133,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.49453024453024463,1.05,0.0,1.0
"[17, 19, 20, 21, 26, 40]",5.780888030888031,0.5,lstm,143,3,23,0,"{1: 3, 2: 2, 3: 1}",2,0.4938867438867439,1.05,0.0,1.0
"[3, 19, 20, 21, 33, 40]",5.7788288288288285,0.5,lstm,136,2,37,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.48873873873873874,1.05,0.0,1.0
"[8, 19, 20, 21, 38, 40]",5.86010296010296,0.5,lstm,146,4,32,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.48359073359073357,1.05,0.0,1.0
"[19, 20, 21, 22, 39, 40]",3.9633204633204633,0.5,lstm,161,3,21,0,"{1: 2, 2: 2, 3: 2}",1,0.4916344916344916,0.8,0.0,1.0
"[13, 19, 20, 21, 27, 40]",5.7788288288288285,0.5,lstm,140,2,27,0,"{1: 3, 2: 2, 3: 1}",2,0.48873873873873874,1.05,0.0,1.0
"[3, 5, 19, 20, 21, 40]",6.196653796653797,0.5,lstm,108,2,37,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.4916344916344916,1.05,0.0,1.0
"[15, 19, 20, 21, 22, 40]",5.61036036036036,0.5,lstm,137,3,25,0,"{1: 3, 2: 2, 3: 1}",1,0.4842342342342343,1.05,0.0,1.0
"[6, 15, 19, 20, 21, 40]",5.607142857142858,0.5,lstm,121,3,34,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.4761904761904763,1.05,0.0,1.0
"[7, 19, 20, 21, 28, 40]",5.7788288288288285,0.5,lstm,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.48873873873873885,1.05,0.0,1.0
"[18, 19, 20, 21, 33, 40]",4.7089446589446595,0.5,lstm,151,3,22,0,"{1: 3, 2: 1, 3: 2}",1,0.4806949806949806,0.9,0.0,1.0
"[11, 19, 20, 21, 27, 40]",5.776254826254826,0.5,lstm,138,2,29,0,"{1: 3, 2: 2, 3: 1}",2,0.48230373230373225,1.05,0.0,1.0
"[19, 20, 21, 26, 27, 40]",3.7130630630630628,0.5,lstm,153,3,21,0,"{1: 2, 2: 3, 3: 1}",1,0.49099099099099097,0.9,0.0,1.0
"[14, 18, 19, 20, 21, 40]",5.00920205920206,0.5,lstm,132,4,26,0,"{1: 4, 2: 1, 3: 1}",1,0.48133848133848134,1.05,0.0,1.0
"[5, 11, 19, 20, 21, 40]",5.944079794079794,0.5,lstm,116,2,35,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,0.4851994851994852,1.05,0.0,1.0
"[16, 19, 20, 21, 38, 40]",4.960102960102961,0.5,lstm,154,4,24,0,"{1: 3, 2: 1, 3: 2}",1,0.48359073359073357,0.9,0.0,1.0
"[11, 19, 20, 21, 33, 40]",5.776254826254826,0.5,lstm,144,2,29,0,"{1: 3, 2: 1, 3: 2}",2,0.48230373230373225,1.05,0.0,1.0
"[18, 19, 20, 21, 28, 40]",5.61010296010296,0.5,lstm,146,4,22,0,"{1: 3, 2: 2, 3: 1}",1,0.48359073359073357,1.05,0.0,1.0
"[15, 19, 20, 21, 39, 40]",4.9589446589446595,0.5,lstm,154,2,25,0,"{1: 3, 2: 1, 3: 2}",1,0.4806949806949806,0.9,0.0,1.0
"[4, 19, 20, 21, 24, 40]",5.615379665379666,0.5,lstm,128,4,36,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.49678249678249675,1.05,0.0,1.0
"[3, 15, 19, 20, 21, 40]",5.777027027027026,0.5,lstm,118,2,37,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.4842342342342343,1.05,0.0,1.0
"[19, 20, 21, 24, 29, 40]",3.8799871299871302,0.5,lstm,153,3,21,0,"{1: 2, 2: 3, 3: 1}",2,0.4916344916344916,0.9,0.0,1.0
